Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,SOFT,0 days 01:02:28.137000,1.0
VER,1.0,SOFT,0 days 01:03:59.211000,2.0
VER,1.0,SOFT,0 days 01:05:25.612000,3.0
VER,1.0,SOFT,0 days 01:06:51.793000,4.0
VER,1.0,SOFT,0 days 01:08:17.575000,5.0
VER,1.0,SOFT,0 days 01:09:43.087000,6.0
VER,1.0,SOFT,0 days 01:11:08.747000,7.0
VER,1.0,SOFT,0 days 01:12:34.044000,8.0
VER,1.0,SOFT,0 days 01:13:59.662000,9.0
VER,1.0,SOFT,0 days 01:15:25.548000,10.0
VER,1.0,SOFT,0 days 01:16:51.501000,11.0
VER,1.0,SOFT,0 days 01:18:17.359000,12.0
VER,1.0,SOFT,0 days 01:20:04.604000,13.0
VER,1.0,SOFT,0 days 01:21:33.323000,14.0
VER,1.0,SOFT,0 days 01:22:58.938000,15.0
VER,1.0,SOFT,0 days 01:24:24.732000,16.0
VER,1.0,SOFT,0 days 01:25:50.635000,17.0
VER,1.0,SOFT,0 days 01:27:16.505000,18.0
VER,1.0,SOFT,0 days 01:28:42.490000,19.0
VER,1.0,SOFT,0 days 01:30:08.289000,20.0
VER,1.0,SOFT,0 days 01:31:34.039000,21.0
VER,1.0,SOFT,0 days 01:32:59.829000,22.0
VER,1.0,SOFT,0 days 01:34:25.730000,23.0
VER,1.0,SOFT,0 days 01:35:51.449000,24.0
VER,1.0,SOFT,0 days 01:37:17.249000,25.0
VER,2.0,MEDIUM,0 days 01:38:46.961000,1.0
VER,2.0,MEDIUM,0 days 01:40:31.999000,2.0
VER,2.0,MEDIUM,0 days 01:41:57.011000,3.0
VER,2.0,MEDIUM,0 days 01:43:22.201000,4.0
VER,2.0,MEDIUM,0 days 01:44:47.030000,5.0
VER,2.0,MEDIUM,0 days 01:46:11.828000,6.0
VER,2.0,MEDIUM,0 days 01:47:36.899000,7.0
VER,2.0,MEDIUM,0 days 01:49:01.817000,8.0
VER,2.0,MEDIUM,0 days 01:50:26.912000,9.0
VER,2.0,MEDIUM,0 days 01:51:51.769000,10.0
VER,2.0,MEDIUM,0 days 01:53:16.600000,11.0
VER,2.0,MEDIUM,0 days 01:54:41.519000,12.0
VER,2.0,MEDIUM,0 days 01:56:06.348000,13.0
VER,2.0,MEDIUM,0 days 01:57:31.093000,14.0
VER,2.0,MEDIUM,0 days 01:58:55.908000,15.0
VER,2.0,MEDIUM,0 days 02:00:20.813000,16.0
VER,2.0,MEDIUM,0 days 02:01:45.891000,17.0
VER,2.0,MEDIUM,0 days 02:03:10.817000,18.0
VER,2.0,MEDIUM,0 days 02:04:35.827000,19.0
VER,2.0,MEDIUM,0 days 02:06:00.949000,20.0
VER,2.0,MEDIUM,0 days 02:07:25.773000,21.0
VER,2.0,MEDIUM,0 days 02:08:51.030000,22.0
VER,2.0,MEDIUM,0 days 02:10:15.780000,23.0
VER,3.0,SOFT,0 days 02:12:08.223000,1.0
VER,3.0,SOFT,0 days 02:14:22.912000,2.0
VER,3.0,SOFT,0 days 02:16:03.276000,3.0
VER,3.0,SOFT,0 days 02:18:19.535000,4.0
VER,3.0,SOFT,0 days 02:20:43.528000,5.0
GAS,1.0,MEDIUM,0 days 01:02:28.137000,1.0
GAS,1.0,MEDIUM,0 days 01:04:00.065000,2.0
GAS,1.0,MEDIUM,0 days 01:05:28.266000,3.0
GAS,1.0,MEDIUM,0 days 01:06:55.891000,4.0
GAS,1.0,MEDIUM,0 days 01:08:23.256000,5.0
GAS,1.0,MEDIUM,0 days 01:09:50.790000,6.0
GAS,1.0,MEDIUM,0 days 01:11:18.106000,7.0
