epoch,train_loss,val_loss,val_bleu,val_rougeL,val_chrf
1.0,3.3798,,,,
1.0,,1.8844518661499023,0.0,0.04748492994460738,5.222054978977524
2.0,2.052,,,,
2.0,,2.2869601249694824,0.0,0.04748492994460738,5.222054978977524
3.0,1.8952,,,,
3.0,,1.8535857200622559,0.0,0.04748492994460738,5.222054978977524
4.0,3.8911,,,,
4.0,,2.1587932109832764,0.0,0.04748492994460738,5.222054978977524
5.0,2.0936,,,,
5.0,,2.5864171981811523,0.0,0.04748492994460738,5.222054978977524
5.0,,,,,
