Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,MEDIUM,0 days 01:02:16.863000,1.0
VER,1.0,MEDIUM,0 days 01:03:58.671000,2.0
VER,1.0,MEDIUM,0 days 01:06:10.776000,3.0
VER,1.0,MEDIUM,0 days 01:08:21.433000,4.0
VER,1.0,MEDIUM,0 days 01:09:44.824000,5.0
VER,1.0,MEDIUM,0 days 01:11:07.928000,6.0
VER,1.0,MEDIUM,0 days 01:12:30.771000,7.0
VER,1.0,MEDIUM,0 days 01:14:05.841000,8.0
VER,2.0,HARD,0 days 01:31:58.608000,1.0
VER,2.0,HARD,0 days 01:35:48.176000,2.0
VER,2.0,HARD,0 days 01:37:16.003000,3.0
VER,2.0,HARD,0 days 01:38:39.463000,4.0
VER,2.0,HARD,0 days 01:40:01.457000,5.0
VER,2.0,HARD,0 days 01:41:24.743000,6.0
VER,2.0,HARD,0 days 01:42:47.612000,7.0
VER,2.0,HARD,0 days 01:44:10.429000,8.0
VER,2.0,HARD,0 days 01:45:33.028000,9.0
VER,2.0,HARD,0 days 01:46:55.623000,10.0
VER,2.0,HARD,0 days 01:48:35.938000,11.0
VER,2.0,HARD,0 days 01:50:19.688000,12.0
VER,2.0,HARD,0 days 01:51:42.077000,13.0
VER,2.0,HARD,0 days 01:53:04.187000,14.0
VER,2.0,HARD,0 days 01:54:26.456000,15.0
VER,2.0,HARD,0 days 01:55:48.649000,16.0
VER,2.0,HARD,0 days 01:57:10.492000,17.0
VER,2.0,HARD,0 days 01:58:32.596000,18.0
VER,2.0,HARD,0 days 01:59:54.568000,19.0
VER,2.0,HARD,0 days 02:01:16.492000,20.0
VER,2.0,HARD,0 days 02:02:38.418000,21.0
VER,2.0,HARD,0 days 02:04:00.190000,22.0
VER,2.0,HARD,0 days 02:05:22.192000,23.0
VER,2.0,HARD,0 days 02:06:44.216000,24.0
VER,2.0,HARD,0 days 02:08:06.228000,25.0
VER,2.0,HARD,0 days 02:09:28.047000,26.0
