Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:41.571000,,0 days 00:00:18.707000,0 days 00:00:46.357000,MEDIUM,1.0,,
VER,0 days 00:02:12.105000,0 days 00:00:48.846000,0 days 00:00:31.614000,0 days 00:00:51.645000,MEDIUM,2.0,,
VER,0 days 00:02:10.657000,0 days 00:00:46.836000,0 days 00:00:29.178000,0 days 00:00:54.643000,MEDIUM,3.0,,
VER,0 days 00:01:23.391000,0 days 00:00:28.900000,0 days 00:00:18.326000,0 days 00:00:36.165000,MEDIUM,4.0,,
VER,0 days 00:01:23.104000,0 days 00:00:28.935000,0 days 00:00:18.347000,0 days 00:00:35.822000,MEDIUM,5.0,,
VER,0 days 00:01:22.843000,0 days 00:00:28.986000,0 days 00:00:17.951000,0 days 00:00:35.906000,MEDIUM,6.0,,
VER,0 days 00:01:35.070000,0 days 00:00:28.798000,0 days 00:00:18.011000,0 days 00:00:48.261000,MEDIUM,7.0,,
VER,,0 days 00:00:48.876000,0 days 00:00:45.642000,,MEDIUM,8.0,,0 days 01:16:44.650000
VER,,0 days 00:00:54.215000,0 days 00:00:52.945000,,HARD,1.0,0 days 01:32:09.671000,
VER,0 days 00:01:27.827000,0 days 00:00:33.323000,0 days 00:00:18.633000,0 days 00:00:35.871000,HARD,2.0,,
VER,0 days 00:01:23.460000,0 days 00:00:29.054000,0 days 00:00:18.556000,0 days 00:00:35.850000,HARD,3.0,,
VER,0 days 00:01:21.994000,0 days 00:00:28.827000,0 days 00:00:18.134000,0 days 00:00:35.033000,HARD,4.0,,
VER,0 days 00:01:23.286000,0 days 00:00:28.876000,0 days 00:00:18.642000,0 days 00:00:35.768000,HARD,5.0,,
VER,0 days 00:01:22.869000,0 days 00:00:28.769000,0 days 00:00:18.604000,0 days 00:00:35.496000,HARD,6.0,,
VER,0 days 00:01:22.817000,0 days 00:00:28.785000,0 days 00:00:18.527000,0 days 00:00:35.505000,HARD,7.0,,
VER,0 days 00:01:22.599000,0 days 00:00:28.696000,0 days 00:00:18.502000,0 days 00:00:35.401000,HARD,8.0,,
VER,0 days 00:01:22.595000,0 days 00:00:28.600000,0 days 00:00:18.529000,0 days 00:00:35.466000,HARD,9.0,,
VER,0 days 00:01:40.315000,0 days 00:00:28.525000,0 days 00:00:24.481000,0 days 00:00:47.309000,HARD,10.0,,
VER,0 days 00:01:43.750000,0 days 00:00:39.394000,0 days 00:00:26.616000,0 days 00:00:37.740000,HARD,11.0,,
VER,0 days 00:01:22.389000,0 days 00:00:28.643000,0 days 00:00:18.603000,0 days 00:00:35.143000,HARD,12.0,,
VER,0 days 00:01:22.110000,0 days 00:00:28.596000,0 days 00:00:18.437000,0 days 00:00:35.077000,HARD,13.0,,
VER,0 days 00:01:22.269000,0 days 00:00:28.588000,0 days 00:00:18.517000,0 days 00:00:35.164000,HARD,14.0,,
VER,0 days 00:01:22.193000,0 days 00:00:28.561000,0 days 00:00:18.479000,0 days 00:00:35.153000,HARD,15.0,,
VER,0 days 00:01:21.843000,0 days 00:00:28.374000,0 days 00:00:18.413000,0 days 00:00:35.056000,HARD,16.0,,
VER,0 days 00:01:22.104000,0 days 00:00:28.561000,0 days 00:00:18.458000,0 days 00:00:35.085000,HARD,17.0,,
VER,0 days 00:01:21.972000,0 days 00:00:28.495000,0 days 00:00:18.436000,0 days 00:00:35.041000,HARD,18.0,,
VER,0 days 00:01:21.924000,0 days 00:00:28.394000,0 days 00:00:18.431000,0 days 00:00:35.099000,HARD,19.0,,
VER,0 days 00:01:21.926000,0 days 00:00:28.436000,0 days 00:00:18.404000,0 days 00:00:35.086000,HARD,20.0,,
VER,0 days 00:01:21.772000,0 days 00:00:28.409000,0 days 00:00:18.376000,0 days 00:00:34.987000,HARD,21.0,,
VER,0 days 00:01:22.002000,0 days 00:00:28.353000,0 days 00:00:18.414000,0 days 00:00:35.235000,HARD,22.0,,
VER,0 days 00:01:22.024000,0 days 00:00:28.451000,0 days 00:00:18.290000,0 days 00:00:35.283000,HARD,23.0,,
VER,0 days 00:01:22.012000,0 days 00:00:28.335000,0 days 00:00:18.404000,0 days 00:00:35.273000,HARD,24.0,,
VER,0 days 00:01:21.819000,0 days 00:00:28.270000,0 days 00:00:18.343000,0 days 00:00:35.206000,HARD,25.0,,
VER,0 days 00:01:21.894000,0 days 00:00:28.381000,0 days 00:00:18.355000,0 days 00:00:35.158000,HARD,26.0,,
VER,0 days 00:01:21.681000,0 days 00:00:28.333000,0 days 00:00:18.331000,0 days 00:00:35.017000,HARD,27.0,,
VER,0 days 00:01:21.732000,0 days 00:00:28.370000,0 days 00:00:18.313000,0 days 00:00:35.049000,HARD,28.0,,
VER,0 days 00:01:21.403000,0 days 00:00:28.327000,0 days 00:00:18.257000,0 days 00:00:34.819000,HARD,29.0,,
VER,0 days 00:01:21.319000,0 days 00:00:28.293000,0 days 00:00:18.217000,0 days 00:00:34.809000,HARD,30.0,,
VER,0 days 00:01:21.578000,0 days 00:00:28.528000,0 days 00:00:18.282000,0 days 00:00:34.768000,HARD,31.0,,
VER,0 days 00:01:21.078000,0 days 00:00:28.204000,0 days 00:00:18.226000,0 days 00:00:34.648000,HARD,32.0,,
VER,0 days 00:01:20.986000,0 days 00:00:28.187000,0 days 00:00:18.181000,0 days 00:00:34.618000,HARD,33.0,,
VER,0 days 00:01:21.148000,0 days 00:00:28.228000,0 days 00:00:18.251000,0 days 00:00:34.669000,HARD,34.0,,
VER,0 days 00:01:21.166000,0 days 00:00:28.222000,0 days 00:00:18.170000,0 days 00:00:34.774000,HARD,35.0,,
VER,0 days 00:01:21.089000,0 days 00:00:28.159000,0 days 00:00:18.228000,0 days 00:00:34.702000,HARD,36.0,,
VER,0 days 00:01:20.807000,0 days 00:00:28.130000,0 days 00:00:18.192000,0 days 00:00:34.485000,HARD,37.0,,
VER,0 days 00:01:20.703000,0 days 00:00:28.029000,0 days 00:00:18.123000,0 days 00:00:34.551000,HARD,38.0,,
VER,0 days 00:01:24.107000,0 days 00:00:28.065000,0 days 00:00:18.117000,0 days 00:00:37.925000,HARD,39.0,,
