Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,MEDIUM,0 days 01:02:13.737000,1.0
VER,1.0,MEDIUM,0 days 01:03:37.385000,2.0
VER,1.0,MEDIUM,0 days 01:04:56.345000,3.0
VER,1.0,MEDIUM,0 days 01:06:15.163000,4.0
VER,1.0,MEDIUM,0 days 01:07:33.556000,5.0
VER,1.0,MEDIUM,0 days 01:08:51.849000,6.0
VER,1.0,MEDIUM,0 days 01:10:10.124000,7.0
VER,1.0,MEDIUM,0 days 01:11:27.952000,8.0
VER,1.0,MEDIUM,0 days 01:12:45.709000,9.0
VER,2.0,HARD,0 days 01:14:38.551000,1.0
VER,2.0,HARD,0 days 01:16:23.198000,2.0
VER,2.0,HARD,0 days 01:17:41.006000,3.0
VER,2.0,HARD,0 days 01:18:58.376000,4.0
VER,2.0,HARD,0 days 01:20:15.894000,5.0
VER,2.0,HARD,0 days 01:21:33.685000,6.0
VER,2.0,HARD,0 days 01:22:51.761000,7.0
VER,2.0,HARD,0 days 01:24:09.218000,8.0
VER,2.0,HARD,0 days 01:25:26.574000,9.0
VER,2.0,HARD,0 days 01:26:44.024000,10.0
VER,2.0,HARD,0 days 01:28:01.482000,11.0
VER,2.0,HARD,0 days 01:29:48.202000,12.0
VER,2.0,HARD,0 days 01:31:07.509000,13.0
VER,2.0,HARD,0 days 01:32:25.101000,14.0
VER,2.0,HARD,0 days 01:33:42.735000,15.0
VER,2.0,HARD,0 days 01:35:00.316000,16.0
VER,2.0,HARD,0 days 01:36:17.992000,17.0
VER,2.0,HARD,0 days 01:37:35.410000,18.0
VER,2.0,HARD,0 days 01:38:52.938000,19.0
VER,2.0,HARD,0 days 01:40:10.368000,20.0
VER,2.0,HARD,0 days 01:41:27.794000,21.0
VER,2.0,HARD,0 days 01:42:45.335000,22.0
VER,2.0,HARD,0 days 01:44:02.793000,23.0
VER,2.0,HARD,0 days 01:45:20.659000,24.0
VER,2.0,HARD,0 days 01:46:38.383000,25.0
VER,2.0,HARD,0 days 01:47:55.978000,26.0
VER,2.0,HARD,0 days 01:49:13.612000,27.0
VER,2.0,HARD,0 days 01:50:31.429000,28.0
VER,2.0,HARD,0 days 01:51:49.151000,29.0
VER,2.0,HARD,0 days 01:53:06.846000,30.0
VER,2.0,HARD,0 days 01:54:24.553000,31.0
VER,2.0,HARD,0 days 01:55:42.362000,32.0
VER,2.0,HARD,0 days 01:57:00.733000,33.0
VER,2.0,HARD,0 days 01:58:18.924000,34.0
VER,3.0,HARD,0 days 01:59:52.402000,1.0
VER,3.0,HARD,0 days 02:01:12.031000,2.0
VER,3.0,HARD,0 days 02:02:28.990000,3.0
VER,3.0,HARD,0 days 02:03:45.820000,4.0
VER,3.0,HARD,0 days 02:05:02.907000,5.0
VER,3.0,HARD,0 days 02:06:19.666000,6.0
VER,3.0,HARD,0 days 02:07:44.933000,7.0
VER,3.0,HARD,0 days 02:09:43.901000,8.0
VER,3.0,HARD,0 days 02:11:44.205000,9.0
VER,3.0,HARD,0 days 02:13:52.077000,10.0
VER,3.0,HARD,0 days 02:15:56.479000,11.0
VER,3.0,HARD,0 days 02:18:17.463000,12.0
VER,3.0,HARD,0 days 02:19:34.434000,13.0
VER,3.0,HARD,0 days 02:20:50.727000,14.0
VER,3.0,HARD,0 days 02:22:07.116000,15.0
VER,3.0,HARD,0 days 02:23:23.384000,16.0
VER,3.0,HARD,0 days 02:24:39.580000,17.0
VER,3.0,HARD,0 days 02:25:55.643000,18.0
