Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:23.080000,,0 days 00:00:25.105000,0 days 00:00:31.257000,MEDIUM,1.0,,
VER,0 days 00:01:18.075000,0 days 00:00:21.686000,0 days 00:00:25.051000,0 days 00:00:31.338000,MEDIUM,2.0,,
VER,0 days 00:01:17.767000,0 days 00:00:21.626000,0 days 00:00:24.909000,0 days 00:00:31.232000,MEDIUM,3.0,,
VER,0 days 00:01:17.203000,0 days 00:00:21.438000,0 days 00:00:24.716000,0 days 00:00:31.049000,MEDIUM,4.0,,
VER,0 days 00:01:17.371000,0 days 00:00:21.493000,0 days 00:00:24.718000,0 days 00:00:31.160000,MEDIUM,5.0,,
VER,0 days 00:01:17.607000,0 days 00:00:21.609000,0 days 00:00:24.763000,0 days 00:00:31.235000,MEDIUM,6.0,,
VER,0 days 00:01:17.565000,0 days 00:00:21.600000,0 days 00:00:24.770000,0 days 00:00:31.195000,MEDIUM,7.0,,
VER,0 days 00:01:32.655000,0 days 00:00:28.067000,0 days 00:00:33.169000,0 days 00:00:31.419000,MEDIUM,8.0,,
VER,0 days 00:01:17.495000,0 days 00:00:21.715000,0 days 00:00:24.787000,0 days 00:00:30.993000,MEDIUM,9.0,,
VER,0 days 00:01:17.359000,0 days 00:00:21.577000,0 days 00:00:24.746000,0 days 00:00:31.036000,MEDIUM,10.0,,
VER,0 days 00:01:17.268000,0 days 00:00:21.555000,0 days 00:00:24.680000,0 days 00:00:31.033000,MEDIUM,11.0,,
VER,0 days 00:01:33.192000,0 days 00:00:21.533000,0 days 00:00:24.637000,0 days 00:00:47.022000,MEDIUM,12.0,,0 days 01:17:50.274000
VER,0 days 00:02:29.911000,0 days 00:00:42.511000,0 days 00:00:56.572000,0 days 00:00:50.828000,HARD,1.0,0 days 01:18:13.899000,
VER,0 days 00:02:04.639000,0 days 00:00:33.840000,0 days 00:00:46.037000,0 days 00:00:44.762000,HARD,2.0,,
VER,0 days 00:01:54.677000,0 days 00:00:31.311000,0 days 00:00:40.750000,0 days 00:00:42.616000,HARD,3.0,,
VER,0 days 00:02:14.905000,0 days 00:00:30.652000,0 days 00:00:35.302000,0 days 00:01:08.951000,HARD,4.0,,
VER,0 days 00:01:17.145000,0 days 00:00:21.405000,0 days 00:00:24.615000,0 days 00:00:31.125000,HARD,5.0,,
VER,0 days 00:01:16.682000,0 days 00:00:21.274000,0 days 00:00:24.503000,0 days 00:00:30.905000,HARD,6.0,,
VER,0 days 00:01:16.630000,0 days 00:00:21.238000,0 days 00:00:24.441000,0 days 00:00:30.951000,HARD,7.0,,
VER,0 days 00:01:16.607000,0 days 00:00:21.224000,0 days 00:00:24.519000,0 days 00:00:30.864000,HARD,8.0,,
VER,0 days 00:01:16.652000,0 days 00:00:21.244000,0 days 00:00:24.464000,0 days 00:00:30.944000,HARD,9.0,,
VER,0 days 00:01:16.697000,0 days 00:00:21.246000,0 days 00:00:24.538000,0 days 00:00:30.913000,HARD,10.0,,
VER,0 days 00:01:16.946000,0 days 00:00:21.256000,0 days 00:00:24.432000,0 days 00:00:31.258000,HARD,11.0,,
VER,0 days 00:01:16.641000,0 days 00:00:21.272000,0 days 00:00:24.504000,0 days 00:00:30.865000,HARD,12.0,,
VER,0 days 00:01:16.643000,0 days 00:00:21.254000,0 days 00:00:24.457000,0 days 00:00:30.932000,HARD,13.0,,
VER,0 days 00:01:16.785000,0 days 00:00:21.341000,0 days 00:00:24.509000,0 days 00:00:30.935000,HARD,14.0,,
VER,0 days 00:01:16.928000,0 days 00:00:21.300000,0 days 00:00:24.656000,0 days 00:00:30.972000,HARD,15.0,,
VER,0 days 00:01:17.004000,0 days 00:00:21.266000,0 days 00:00:24.706000,0 days 00:00:31.032000,HARD,16.0,,
VER,0 days 00:01:16.807000,0 days 00:00:21.340000,0 days 00:00:24.598000,0 days 00:00:30.869000,HARD,17.0,,
VER,0 days 00:01:17.016000,0 days 00:00:21.355000,0 days 00:00:24.658000,0 days 00:00:31.003000,HARD,18.0,,
VER,0 days 00:01:16.849000,0 days 00:00:21.296000,0 days 00:00:24.554000,0 days 00:00:30.999000,HARD,19.0,,
VER,0 days 00:01:16.918000,0 days 00:00:21.435000,0 days 00:00:24.563000,0 days 00:00:30.920000,HARD,20.0,,
VER,0 days 00:01:16.830000,0 days 00:00:21.367000,0 days 00:00:24.511000,0 days 00:00:30.952000,HARD,21.0,,
VER,0 days 00:01:17.054000,0 days 00:00:21.460000,0 days 00:00:24.588000,0 days 00:00:31.006000,HARD,22.0,,
VER,0 days 00:01:17.225000,0 days 00:00:21.433000,0 days 00:00:24.666000,0 days 00:00:31.126000,HARD,23.0,,
VER,0 days 00:01:17.765000,0 days 00:00:22.060000,0 days 00:00:24.706000,0 days 00:00:30.999000,HARD,24.0,,
VER,0 days 00:01:17.094000,0 days 00:00:21.370000,0 days 00:00:24.595000,0 days 00:00:31.129000,HARD,25.0,,
VER,0 days 00:01:17.011000,0 days 00:00:21.414000,0 days 00:00:24.626000,0 days 00:00:30.971000,HARD,26.0,,
VER,0 days 00:01:17.273000,0 days 00:00:21.443000,0 days 00:00:24.760000,0 days 00:00:31.070000,HARD,27.0,,
VER,0 days 00:01:17.400000,0 days 00:00:21.576000,0 days 00:00:24.771000,0 days 00:00:31.053000,HARD,28.0,,
VER,0 days 00:01:17.017000,0 days 00:00:21.532000,0 days 00:00:24.618000,0 days 00:00:30.867000,HARD,29.0,,
VER,0 days 00:01:33.273000,0 days 00:00:21.536000,0 days 00:00:24.613000,0 days 00:00:47.124000,HARD,30.0,,0 days 02:00:11.011000
VER,0 days 00:01:19.311000,0 days 00:00:23.988000,0 days 00:00:24.489000,0 days 00:00:30.834000,MEDIUM,1.0,0 days 02:00:34.963000,
VER,0 days 00:01:16.322000,0 days 00:00:21.309000,0 days 00:00:24.264000,0 days 00:00:30.749000,MEDIUM,2.0,,
VER,0 days 00:01:16.092000,0 days 00:00:21.156000,0 days 00:00:24.275000,0 days 00:00:30.661000,MEDIUM,3.0,,
VER,0 days 00:01:16.204000,0 days 00:00:21.225000,0 days 00:00:24.320000,0 days 00:00:30.659000,MEDIUM,4.0,,
VER,0 days 00:01:16.036000,0 days 00:00:21.111000,0 days 00:00:24.211000,0 days 00:00:30.714000,MEDIUM,5.0,,
VER,0 days 00:01:16.109000,0 days 00:00:21.228000,0 days 00:00:24.282000,0 days 00:00:30.599000,MEDIUM,6.0,,
VER,0 days 00:01:15.856000,0 days 00:00:21.031000,0 days 00:00:24.190000,0 days 00:00:30.635000,MEDIUM,7.0,,
VER,0 days 00:01:15.919000,0 days 00:00:21.101000,0 days 00:00:24.228000,0 days 00:00:30.590000,MEDIUM,8.0,,
VER,0 days 00:01:15.795000,0 days 00:00:20.995000,0 days 00:00:24.180000,0 days 00:00:30.620000,MEDIUM,9.0,,
VER,0 days 00:01:16.103000,0 days 00:00:21.109000,0 days 00:00:24.299000,0 days 00:00:30.695000,MEDIUM,10.0,,
VER,0 days 00:01:15.694000,0 days 00:00:21.051000,0 days 00:00:24.126000,0 days 00:00:30.517000,MEDIUM,11.0,,
VER,0 days 00:01:15.732000,0 days 00:00:21.040000,0 days 00:00:24.169000,0 days 00:00:30.523000,MEDIUM,12.0,,
VER,0 days 00:01:15.820000,0 days 00:00:21.005000,0 days 00:00:24.260000,0 days 00:00:30.555000,MEDIUM,13.0,,
VER,0 days 00:01:15.888000,0 days 00:00:20.979000,0 days 00:00:24.252000,0 days 00:00:30.657000,MEDIUM,14.0,,
VER,0 days 00:01:15.945000,0 days 00:00:21.134000,0 days 00:00:24.173000,0 days 00:00:30.638000,MEDIUM,15.0,,
VER,0 days 00:01:15.957000,0 days 00:00:21.082000,0 days 00:00:24.286000,0 days 00:00:30.589000,MEDIUM,16.0,,
VER,0 days 00:01:15.775000,0 days 00:00:21.109000,0 days 00:00:24.114000,0 days 00:00:30.552000,MEDIUM,17.0,,
VER,0 days 00:01:15.866000,0 days 00:00:21.111000,0 days 00:00:24.168000,0 days 00:00:30.587000,MEDIUM,18.0,,
VER,0 days 00:01:15.928000,0 days 00:00:21.171000,0 days 00:00:24.187000,0 days 00:00:30.570000,MEDIUM,19.0,,
VER,0 days 00:01:15.933000,0 days 00:00:21.405000,0 days 00:00:24.400000,0 days 00:00:30.128000,MEDIUM,20.0,,
VER,0 days 00:01:15.937000,0 days 00:00:21.239000,0 days 00:00:24.119000,0 days 00:00:30.579000,MEDIUM,21.0,,
VER,0 days 00:01:16.214000,0 days 00:00:21.041000,0 days 00:00:24.574000,0 days 00:00:30.599000,MEDIUM,22.0,,
