Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,SOFT,0 days 01:02:05.807000,2.0
VER,1.0,SOFT,0 days 01:03:42.550000,3.0
VER,1.0,SOFT,0 days 01:05:37.010000,4.0
VER,1.0,SOFT,0 days 01:07:05.201000,5.0
VER,1.0,SOFT,0 days 01:08:30.259000,6.0
VER,1.0,SOFT,0 days 01:09:54.380000,7.0
VER,1.0,SOFT,0 days 01:11:19.184000,8.0
VER,1.0,SOFT,0 days 01:12:43.263000,9.0
VER,1.0,SOFT,0 days 01:14:07.419000,10.0
VER,1.0,SOFT,0 days 01:15:31.516000,11.0
VER,1.0,SOFT,0 days 01:16:56.082000,12.0
VER,1.0,SOFT,0 days 01:18:21.438000,13.0
VER,1.0,SOFT,0 days 01:19:46.043000,14.0
VER,1.0,SOFT,0 days 01:21:10.572000,15.0
VER,1.0,SOFT,0 days 01:22:35.252000,16.0
VER,1.0,SOFT,0 days 01:23:59.899000,17.0
VER,2.0,MEDIUM,0 days 01:25:27.213000,1.0
VER,2.0,MEDIUM,0 days 01:27:07.385000,2.0
VER,2.0,MEDIUM,0 days 01:28:30.467000,3.0
VER,2.0,MEDIUM,0 days 01:29:53.938000,4.0
VER,2.0,MEDIUM,0 days 01:31:17.892000,5.0
VER,2.0,MEDIUM,0 days 01:32:40.997000,6.0
VER,2.0,MEDIUM,0 days 01:34:04.181000,7.0
VER,2.0,MEDIUM,0 days 01:35:27.670000,8.0
VER,2.0,MEDIUM,0 days 01:36:51.445000,9.0
VER,2.0,MEDIUM,0 days 01:38:14.988000,10.0
VER,2.0,MEDIUM,0 days 01:39:38.708000,11.0
VER,2.0,MEDIUM,0 days 01:41:02.273000,12.0
VER,2.0,MEDIUM,0 days 01:42:25.964000,13.0
VER,2.0,MEDIUM,0 days 01:43:50.137000,14.0
VER,2.0,MEDIUM,0 days 01:45:13.977000,15.0
VER,2.0,MEDIUM,0 days 01:46:37.705000,16.0
VER,2.0,MEDIUM,0 days 01:48:02.036000,17.0
VER,2.0,MEDIUM,0 days 01:49:25.745000,18.0
VER,2.0,MEDIUM,0 days 01:50:49.252000,19.0
VER,2.0,MEDIUM,0 days 01:52:12.843000,20.0
VER,2.0,MEDIUM,0 days 01:53:36.620000,21.0
VER,2.0,MEDIUM,0 days 01:55:00.732000,22.0
VER,3.0,MEDIUM,0 days 01:56:27.095000,1.0
VER,3.0,MEDIUM,0 days 01:58:06.550000,2.0
VER,3.0,MEDIUM,0 days 01:59:29.339000,3.0
VER,3.0,MEDIUM,0 days 02:00:56.213000,4.0
VER,3.0,MEDIUM,0 days 02:02:19.244000,5.0
VER,3.0,MEDIUM,0 days 02:03:41.372000,6.0
VER,3.0,MEDIUM,0 days 02:05:04.022000,7.0
VER,3.0,MEDIUM,0 days 02:06:26.148000,8.0
VER,3.0,MEDIUM,0 days 02:07:48.902000,9.0
VER,3.0,MEDIUM,0 days 02:09:11.548000,10.0
VER,3.0,MEDIUM,0 days 02:10:34.725000,11.0
VER,3.0,MEDIUM,0 days 02:11:58.098000,12.0
VER,3.0,MEDIUM,0 days 02:13:21.196000,13.0
VER,3.0,MEDIUM,0 days 02:14:44.042000,14.0
VER,3.0,MEDIUM,0 days 02:16:06.628000,15.0
VER,3.0,MEDIUM,0 days 02:17:29.336000,16.0
VER,3.0,MEDIUM,0 days 02:18:52.113000,17.0
VER,3.0,MEDIUM,0 days 02:20:15.123000,18.0
VER,3.0,MEDIUM,0 days 02:21:38.136000,19.0
VER,3.0,MEDIUM,0 days 02:23:00.963000,20.0
VER,3.0,MEDIUM,0 days 02:24:23.831000,21.0
VER,3.0,MEDIUM,0 days 02:25:46.905000,22.0
VER,3.0,MEDIUM,0 days 02:27:09.637000,23.0
VER,3.0,MEDIUM,0 days 02:28:32.468000,24.0
VER,3.0,MEDIUM,0 days 02:29:55.922000,25.0
VER,3.0,MEDIUM,0 days 02:31:18.932000,26.0
VER,3.0,MEDIUM,0 days 02:32:41.910000,27.0
VER,3.0,MEDIUM,0 days 02:34:04.577000,28.0
VER,3.0,MEDIUM,0 days 02:35:27.674000,29.0
VER,3.0,MEDIUM,0 days 02:36:50.961000,30.0
VER,3.0,MEDIUM,0 days 02:38:28.128000,31.0
VER,3.0,MEDIUM,0 days 02:40:13.706000,32.0
GAS,1.0,SOFT,0 days 01:02:05.807000,1.0
GAS,1.0,SOFT,0 days 01:03:58.470000,2.0
GAS,1.0,SOFT,0 days 01:05:48.339000,3.0
GAS,1.0,SOFT,0 days 01:07:15.909000,4.0
GAS,1.0,SOFT,0 days 01:08:41.933000,5.0
GAS,1.0,SOFT,0 days 01:10:07.839000,6.0
GAS,1.0,SOFT,0 days 01:11:33.401000,7.0
GAS,1.0,SOFT,0 days 01:12:59.158000,8.0
GAS,1.0,SOFT,0 days 01:14:24.720000,9.0
GAS,1.0,SOFT,0 days 01:15:49.764000,10.0
GAS,1.0,SOFT,0 days 01:17:15.093000,11.0
GAS,1.0,SOFT,0 days 01:18:41.096000,12.0
GAS,1.0,SOFT,0 days 01:20:07.179000,13.0
GAS,1.0,SOFT,0 days 01:21:34.118000,14.0
GAS,1.0,SOFT,0 days 01:23:00.684000,15.0
GAS,1.0,SOFT,0 days 01:24:27.486000,16.0
GAS,2.0,MEDIUM,0 days 01:25:56.889000,1.0
GAS,2.0,MEDIUM,0 days 01:27:42.373000,2.0
GAS,2.0,MEDIUM,0 days 01:29:07.409000,3.0
GAS,2.0,MEDIUM,0 days 01:30:32.926000,4.0
GAS,2.0,MEDIUM,0 days 01:31:57.773000,5.0
GAS,2.0,MEDIUM,0 days 01:33:22.977000,6.0
GAS,2.0,MEDIUM,0 days 01:34:48.001000,7.0
GAS,2.0,MEDIUM,0 days 01:36:14.129000,8.0
GAS,2.0,MEDIUM,0 days 01:37:38.651000,9.0
GAS,2.0,MEDIUM,0 days 01:39:03.394000,10.0
GAS,2.0,MEDIUM,0 days 01:40:28.278000,11.0
GAS,2.0,MEDIUM,0 days 01:41:53.415000,12.0
GAS,2.0,MEDIUM,0 days 01:43:18.356000,13.0
GAS,2.0,MEDIUM,0 days 01:44:43.166000,14.0
GAS,2.0,MEDIUM,0 days 01:46:08.219000,15.0
GAS,2.0,MEDIUM,0 days 01:47:32.853000,16.0
GAS,2.0,MEDIUM,0 days 01:48:57.727000,17.0
GAS,2.0,MEDIUM,0 days 01:50:22.719000,18.0
GAS,2.0,MEDIUM,0 days 01:51:47.389000,19.0
GAS,2.0,MEDIUM,0 days 01:53:12.216000,20.0
GAS,2.0,MEDIUM,0 days 01:54:36.881000,21.0
GAS,2.0,MEDIUM,0 days 01:56:01.750000,22.0
GAS,2.0,MEDIUM,0 days 01:57:26.944000,23.0
GAS,2.0,MEDIUM,0 days 01:58:51.820000,24.0
GAS,2.0,MEDIUM,0 days 02:00:16.590000,25.0
GAS,2.0,MEDIUM,0 days 02:01:41.654000,26.0
GAS,2.0,MEDIUM,0 days 02:03:06.746000,27.0
GAS,2.0,MEDIUM,0 days 02:04:31.659000,28.0
GAS,2.0,MEDIUM,0 days 02:05:56.688000,29.0
GAS,2.0,MEDIUM,0 days 02:07:22.161000,30.0
GAS,3.0,SOFT,0 days 02:08:49.727000,1.0
GAS,3.0,SOFT,0 days 02:10:32.808000,2.0
GAS,3.0,SOFT,0 days 02:11:58.624000,3.0
GAS,3.0,SOFT,0 days 02:13:26.349000,4.0
GAS,3.0,SOFT,0 days 02:14:52.197000,5.0
GAS,3.0,SOFT,0 days 02:16:15.685000,6.0
GAS,3.0,SOFT,0 days 02:17:40.955000,7.0
GAS,3.0,SOFT,0 days 02:19:04.601000,8.0
GAS,3.0,SOFT,0 days 02:20:28.064000,9.0
GAS,3.0,SOFT,0 days 02:21:51.602000,10.0
GAS,3.0,SOFT,0 days 02:23:14.845000,11.0
GAS,3.0,SOFT,0 days 02:24:40.448000,12.0
GAS,3.0,SOFT,0 days 02:26:03.647000,13.0
GAS,3.0,SOFT,0 days 02:27:26.900000,14.0
GAS,3.0,SOFT,0 days 02:28:50.325000,15.0
GAS,3.0,SOFT,0 days 02:30:14.042000,16.0
GAS,3.0,SOFT,0 days 02:31:37.997000,17.0
GAS,3.0,SOFT,0 days 02:33:01.961000,18.0
GAS,3.0,SOFT,0 days 02:34:28.550000,19.0
GAS,3.0,SOFT,0 days 02:35:54.539000,20.0
GAS,3.0,SOFT,0 days 02:37:19.726000,21.0
GAS,3.0,SOFT,0 days 02:39:07.081000,22.0
GAS,3.0,SOFT,0 days 02:40:44.668000,23.0
PER,1.0,SOFT,0 days 01:02:05.807000,1.0
PER,1.0,SOFT,0 days 01:03:44.729000,2.0
PER,1.0,SOFT,0 days 01:05:39.718000,3.0
PER,1.0,SOFT,0 days 01:07:06.237000,4.0
PER,1.0,SOFT,0 days 01:08:30.926000,5.0
PER,1.0,SOFT,0 days 01:09:55.965000,6.0
PER,1.0,SOFT,0 days 01:11:20.977000,7.0
PER,1.0,SOFT,0 days 01:12:45.840000,8.0
PER,1.0,SOFT,0 days 01:14:10.856000,9.0
PER,1.0,SOFT,0 days 01:15:34.881000,10.0
PER,1.0,SOFT,0 days 01:16:59.536000,11.0
PER,1.0,SOFT,0 days 01:18:23.631000,12.0
PER,1.0,SOFT,0 days 01:19:48.415000,13.0
PER,1.0,SOFT,0 days 01:21:12.909000,14.0
PER,1.0,SOFT,0 days 01:22:38.352000,15.0
PER,1.0,SOFT,0 days 01:24:03.350000,16.0
PER,1.0,SOFT,0 days 01:25:28.672000,17.0
PER,1.0,SOFT,0 days 01:26:54.252000,18.0
PER,2.0,MEDIUM,0 days 01:28:22.282000,1.0
PER,2.0,MEDIUM,0 days 01:30:05.379000,2.0
PER,2.0,MEDIUM,0 days 01:31:30.926000,3.0
PER,2.0,MEDIUM,0 days 01:32:55.165000,4.0
PER,2.0,MEDIUM,0 days 01:34:19.163000,5.0
PER,2.0,MEDIUM,0 days 01:35:42.581000,6.0
PER,2.0,MEDIUM,0 days 01:37:05.972000,7.0
PER,2.0,MEDIUM,0 days 01:38:29.523000,8.0
PER,2.0,MEDIUM,0 days 01:39:52.895000,9.0
PER,2.0,MEDIUM,0 days 01:41:16.748000,10.0
PER,2.0,MEDIUM,0 days 01:42:40.201000,11.0
PER,2.0,MEDIUM,0 days 01:44:04.410000,12.0
PER,2.0,MEDIUM,0 days 01:45:28.220000,13.0
PER,2.0,MEDIUM,0 days 01:46:52.015000,14.0
PER,2.0,MEDIUM,0 days 01:48:16.214000,15.0
PER,2.0,MEDIUM,0 days 01:49:40.209000,16.0
PER,2.0,MEDIUM,0 days 01:51:03.904000,17.0
PER,2.0,MEDIUM,0 days 01:52:27.804000,18.0
PER,2.0,MEDIUM,0 days 01:53:51.658000,19.0
PER,2.0,MEDIUM,0 days 01:55:15.754000,20.0
PER,2.0,MEDIUM,0 days 01:56:39.780000,21.0
PER,2.0,MEDIUM,0 days 01:58:04.265000,22.0
PER,2.0,MEDIUM,0 days 01:59:30.981000,23.0
PER,2.0,MEDIUM,0 days 02:00:56.617000,24.0
