Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
LAT,0 days 00:01:26.786000,0 days 00:00:29.915000,0 days 00:00:31.142000,0 days 00:00:25.729000,SOFT,13.0,,
LAT,0 days 00:01:25.215000,0 days 00:00:30.061000,0 days 00:00:31.047000,0 days 00:00:24.107000,SOFT,14.0,,
LAT,0 days 00:01:27.130000,0 days 00:00:30.283000,0 days 00:00:31.461000,0 days 00:00:25.386000,SOFT,15.0,,
LAT,0 days 00:01:25.643000,0 days 00:00:30.082000,0 days 00:00:31.227000,0 days 00:00:24.334000,SOFT,16.0,,
LAT,0 days 00:01:29.321000,0 days 00:00:30.663000,0 days 00:00:31.829000,0 days 00:00:26.829000,SOFT,17.0,,0 days 02:23:42.245000
LAT,0 days 00:01:53.244000,0 days 00:00:56.016000,0 days 00:00:33.503000,0 days 00:00:23.725000,SOFT,1.0,0 days 02:24:11.022000,
LAT,0 days 00:01:24.330000,0 days 00:00:29.909000,0 days 00:00:30.146000,0 days 00:00:24.275000,SOFT,2.0,,
LAT,0 days 00:01:23.370000,0 days 00:00:29.875000,0 days 00:00:30.171000,0 days 00:00:23.324000,SOFT,3.0,,
LAT,0 days 00:01:22.478000,0 days 00:00:29.414000,0 days 00:00:29.780000,0 days 00:00:23.284000,SOFT,4.0,,
LAT,0 days 00:01:22.977000,0 days 00:00:29.571000,0 days 00:00:29.942000,0 days 00:00:23.464000,SOFT,5.0,,
LAT,0 days 00:01:24.048000,0 days 00:00:29.772000,0 days 00:00:30.596000,0 days 00:00:23.680000,SOFT,6.0,,
LAT,0 days 00:01:22.913000,0 days 00:00:29.648000,0 days 00:00:29.901000,0 days 00:00:23.364000,SOFT,7.0,,
LAT,0 days 00:01:22.802000,0 days 00:00:29.562000,0 days 00:00:29.855000,0 days 00:00:23.385000,SOFT,8.0,,
LAT,0 days 00:01:23.799000,0 days 00:00:29.711000,0 days 00:00:30.430000,0 days 00:00:23.658000,SOFT,9.0,,
LAT,0 days 00:01:35.953000,0 days 00:00:29.959000,0 days 00:00:36.491000,0 days 00:00:29.503000,SOFT,10.0,,
LAT,0 days 00:01:46.528000,0 days 00:00:40.275000,0 days 00:00:40.231000,0 days 00:00:26.022000,SOFT,11.0,,
LAT,0 days 00:01:27.470000,0 days 00:00:31.023000,0 days 00:00:32.001000,0 days 00:00:24.446000,SOFT,12.0,,
LAT,0 days 00:01:27.073000,0 days 00:00:31.036000,0 days 00:00:31.505000,0 days 00:00:24.532000,SOFT,13.0,,
RUS,0 days 00:01:28.391000,,0 days 00:00:30.398000,0 days 00:00:23.455000,SOFT,4.0,,
RUS,0 days 00:01:52.128000,0 days 00:00:42.354000,0 days 00:00:37.908000,0 days 00:00:31.866000,SOFT,5.0,,
RUS,0 days 00:01:30.593000,0 days 00:00:36.952000,0 days 00:00:30.215000,0 days 00:00:23.426000,SOFT,6.0,,
