Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:41.724000,,0 days 00:00:36.216000,0 days 00:00:26.263000,HARD,1.0,,
VER,0 days 00:01:34.260000,0 days 00:00:32.857000,0 days 00:00:35.277000,0 days 00:00:26.126000,HARD,2.0,,
VER,0 days 00:01:34.127000,0 days 00:00:32.337000,0 days 00:00:35.896000,0 days 00:00:25.894000,HARD,3.0,,
VER,0 days 00:01:32.935000,0 days 00:00:32.042000,0 days 00:00:34.996000,0 days 00:00:25.897000,HARD,4.0,,
VER,0 days 00:01:32.875000,0 days 00:00:32.029000,0 days 00:00:34.998000,0 days 00:00:25.848000,HARD,5.0,,
VER,0 days 00:01:32.753000,0 days 00:00:31.893000,0 days 00:00:35.037000,0 days 00:00:25.823000,HARD,6.0,,
VER,0 days 00:01:32.555000,0 days 00:00:31.915000,0 days 00:00:34.921000,0 days 00:00:25.719000,HARD,7.0,,
VER,0 days 00:01:32.947000,0 days 00:00:32.196000,0 days 00:00:35.116000,0 days 00:00:25.635000,HARD,8.0,,
VER,0 days 00:01:32.988000,0 days 00:00:31.890000,0 days 00:00:35.221000,0 days 00:00:25.877000,HARD,9.0,,
VER,0 days 00:01:32.740000,0 days 00:00:31.796000,0 days 00:00:35.097000,0 days 00:00:25.847000,HARD,10.0,,
VER,0 days 00:01:32.251000,0 days 00:00:31.481000,0 days 00:00:34.914000,0 days 00:00:25.856000,HARD,11.0,,
VER,0 days 00:01:32.304000,0 days 00:00:31.628000,0 days 00:00:34.885000,0 days 00:00:25.791000,HARD,12.0,,
VER,0 days 00:01:31.736000,0 days 00:00:31.561000,0 days 00:00:34.698000,0 days 00:00:25.477000,HARD,13.0,,
VER,0 days 00:01:32.193000,0 days 00:00:31.857000,0 days 00:00:34.654000,0 days 00:00:25.682000,HARD,14.0,,
VER,0 days 00:01:32.433000,0 days 00:00:31.829000,0 days 00:00:34.712000,0 days 00:00:25.892000,HARD,15.0,,
VER,0 days 00:01:32.333000,0 days 00:00:31.530000,0 days 00:00:34.973000,0 days 00:00:25.830000,HARD,16.0,,
VER,0 days 00:01:32.455000,0 days 00:00:31.531000,0 days 00:00:35.006000,0 days 00:00:25.918000,HARD,17.0,,
VER,0 days 00:01:32.124000,0 days 00:00:31.411000,0 days 00:00:34.878000,0 days 00:00:25.835000,HARD,18.0,,
VER,0 days 00:01:32.073000,0 days 00:00:31.341000,0 days 00:00:34.978000,0 days 00:00:25.754000,HARD,19.0,,
VER,0 days 00:01:32.203000,0 days 00:00:31.391000,0 days 00:00:34.966000,0 days 00:00:25.846000,HARD,20.0,,
VER,0 days 00:01:32.351000,0 days 00:00:31.410000,0 days 00:00:35.041000,0 days 00:00:25.900000,HARD,21.0,,
VER,0 days 00:01:32.267000,0 days 00:00:31.426000,0 days 00:00:34.969000,0 days 00:00:25.872000,HARD,22.0,,
VER,0 days 00:01:31.906000,0 days 00:00:31.310000,0 days 00:00:34.819000,0 days 00:00:25.777000,HARD,23.0,,
VER,0 days 00:01:32.126000,0 days 00:00:31.247000,0 days 00:00:35.060000,0 days 00:00:25.819000,HARD,24.0,,
VER,0 days 00:01:31.919000,0 days 00:00:31.361000,0 days 00:00:34.818000,0 days 00:00:25.740000,HARD,25.0,,
VER,0 days 00:01:31.922000,0 days 00:00:31.253000,0 days 00:00:34.899000,0 days 00:00:25.770000,HARD,26.0,,
VER,0 days 00:01:31.829000,0 days 00:00:31.186000,0 days 00:00:34.746000,0 days 00:00:25.897000,HARD,27.0,,
VER,0 days 00:01:31.776000,0 days 00:00:31.310000,0 days 00:00:34.719000,0 days 00:00:25.747000,HARD,28.0,,
VER,0 days 00:01:31.820000,0 days 00:00:31.282000,0 days 00:00:34.809000,0 days 00:00:25.729000,HARD,29.0,,
VER,0 days 00:01:32.484000,0 days 00:00:31.312000,0 days 00:00:34.852000,0 days 00:00:26.320000,HARD,30.0,,
VER,0 days 00:01:31.627000,0 days 00:00:31.100000,0 days 00:00:34.899000,0 days 00:00:25.628000,HARD,31.0,,
VER,0 days 00:01:31.293000,0 days 00:00:31.006000,0 days 00:00:34.601000,0 days 00:00:25.686000,HARD,32.0,,
VER,0 days 00:01:31.481000,0 days 00:00:31.217000,0 days 00:00:34.678000,0 days 00:00:25.586000,HARD,33.0,,
VER,0 days 00:01:31.430000,0 days 00:00:31.098000,0 days 00:00:34.604000,0 days 00:00:25.728000,HARD,34.0,,
VER,0 days 00:01:31.225000,0 days 00:00:30.967000,0 days 00:00:34.541000,0 days 00:00:25.717000,HARD,35.0,,
VER,0 days 00:01:31.384000,0 days 00:00:30.936000,0 days 00:00:34.808000,0 days 00:00:25.640000,HARD,36.0,,
VER,0 days 00:01:31.268000,0 days 00:00:30.876000,0 days 00:00:34.661000,0 days 00:00:25.731000,HARD,37.0,,
VER,0 days 00:01:31.199000,0 days 00:00:31.017000,0 days 00:00:34.576000,0 days 00:00:25.606000,HARD,38.0,,
VER,0 days 00:01:31.444000,0 days 00:00:31.083000,0 days 00:00:34.740000,0 days 00:00:25.621000,HARD,39.0,,
VER,0 days 00:01:31.288000,0 days 00:00:30.906000,0 days 00:00:34.749000,0 days 00:00:25.633000,HARD,40.0,,
VER,0 days 00:01:31.004000,0 days 00:00:30.685000,0 days 00:00:34.707000,0 days 00:00:25.612000,HARD,41.0,,
VER,0 days 00:01:31.122000,0 days 00:00:30.861000,0 days 00:00:34.716000,0 days 00:00:25.545000,HARD,42.0,,
VER,0 days 00:01:30.988000,0 days 00:00:30.870000,0 days 00:00:34.540000,0 days 00:00:25.578000,HARD,43.0,,
VER,0 days 00:01:31.056000,0 days 00:00:30.942000,0 days 00:00:34.532000,0 days 00:00:25.582000,HARD,44.0,,
VER,0 days 00:01:35.856000,0 days 00:00:30.860000,0 days 00:00:34.777000,0 days 00:00:30.219000,HARD,45.0,,0 days 02:11:57.160000
VER,0 days 00:01:46.123000,0 days 00:00:46.323000,0 days 00:00:34.402000,0 days 00:00:25.398000,MEDIUM,1.0,0 days 02:12:19.847000,
VER,0 days 00:01:31.179000,0 days 00:00:30.890000,0 days 00:00:34.723000,0 days 00:00:25.566000,MEDIUM,2.0,,
VER,0 days 00:01:30.637000,0 days 00:00:30.814000,0 days 00:00:34.343000,0 days 00:00:25.480000,MEDIUM,3.0,,
VER,0 days 00:01:30.910000,0 days 00:00:30.790000,0 days 00:00:34.700000,0 days 00:00:25.420000,MEDIUM,4.0,,
VER,0 days 00:01:30.837000,0 days 00:00:30.970000,0 days 00:00:34.403000,0 days 00:00:25.464000,MEDIUM,5.0,,
VER,0 days 00:01:30.699000,0 days 00:00:30.775000,0 days 00:00:34.423000,0 days 00:00:25.501000,MEDIUM,6.0,,
VER,0 days 00:01:30.372000,0 days 00:00:30.501000,0 days 00:00:34.366000,0 days 00:00:25.505000,MEDIUM,7.0,,
VER,0 days 00:01:30.546000,0 days 00:00:30.686000,0 days 00:00:34.429000,0 days 00:00:25.431000,MEDIUM,8.0,,
VER,0 days 00:01:30.492000,0 days 00:00:30.525000,0 days 00:00:34.494000,0 days 00:00:25.473000,MEDIUM,9.0,,
VER,0 days 00:01:30.391000,0 days 00:00:30.556000,0 days 00:00:34.334000,0 days 00:00:25.501000,MEDIUM,10.0,,
VER,0 days 00:01:29.708000,0 days 00:00:30.233000,0 days 00:00:34.098000,0 days 00:00:25.377000,MEDIUM,11.0,,
VER,0 days 00:01:30.273000,0 days 00:00:30.459000,0 days 00:00:34.397000,0 days 00:00:25.417000,MEDIUM,12.0,,
PER,0 days 00:01:36.191000,,0 days 00:00:35.141000,0 days 00:00:26.229000,MEDIUM,1.0,,
