Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,HARD,0 days 01:02:46.300000,1.0
VER,1.0,HARD,0 days 01:04:28.247000,2.0
VER,1.0,HARD,0 days 01:06:02.507000,3.0
VER,1.0,HARD,0 days 01:07:36.634000,4.0
VER,1.0,HARD,0 days 01:09:09.569000,5.0
VER,1.0,HARD,0 days 01:10:42.444000,6.0
VER,1.0,HARD,0 days 01:12:15.197000,7.0
VER,1.0,HARD,0 days 01:13:47.752000,8.0
VER,1.0,HARD,0 days 01:15:20.699000,9.0
VER,1.0,HARD,0 days 01:16:53.687000,10.0
VER,1.0,HARD,0 days 01:18:26.427000,11.0
VER,1.0,HARD,0 days 01:19:58.678000,12.0
VER,1.0,HARD,0 days 01:21:30.982000,13.0
VER,1.0,HARD,0 days 01:23:02.718000,14.0
VER,1.0,HARD,0 days 01:24:34.911000,15.0
VER,1.0,HARD,0 days 01:26:07.344000,16.0
VER,1.0,HARD,0 days 01:27:39.677000,17.0
VER,1.0,HARD,0 days 01:29:12.132000,18.0
VER,1.0,HARD,0 days 01:30:44.256000,19.0
VER,1.0,HARD,0 days 01:32:16.329000,20.0
VER,1.0,HARD,0 days 01:33:48.532000,21.0
VER,1.0,HARD,0 days 01:35:20.883000,22.0
VER,1.0,HARD,0 days 01:36:53.150000,23.0
VER,1.0,HARD,0 days 01:38:25.056000,24.0
VER,1.0,HARD,0 days 01:39:57.182000,25.0
VER,1.0,HARD,0 days 01:41:29.101000,26.0
VER,1.0,HARD,0 days 01:43:01.023000,27.0
VER,1.0,HARD,0 days 01:44:32.852000,28.0
VER,1.0,HARD,0 days 01:46:04.628000,29.0
VER,1.0,HARD,0 days 01:47:36.448000,30.0
VER,1.0,HARD,0 days 01:49:08.932000,31.0
VER,1.0,HARD,0 days 01:50:40.559000,32.0
VER,1.0,HARD,0 days 01:52:11.852000,33.0
VER,1.0,HARD,0 days 01:53:43.333000,34.0
VER,1.0,HARD,0 days 01:55:14.763000,35.0
VER,1.0,HARD,0 days 01:56:45.988000,36.0
VER,1.0,HARD,0 days 01:58:17.372000,37.0
VER,1.0,HARD,0 days 01:59:48.640000,38.0
VER,1.0,HARD,0 days 02:01:19.839000,39.0
VER,1.0,HARD,0 days 02:02:51.283000,40.0
VER,1.0,HARD,0 days 02:04:22.571000,41.0
VER,1.0,HARD,0 days 02:05:53.575000,42.0
VER,1.0,HARD,0 days 02:07:24.697000,43.0
VER,1.0,HARD,0 days 02:08:55.685000,44.0
VER,1.0,HARD,0 days 02:10:26.741000,45.0
VER,2.0,MEDIUM,0 days 02:12:02.597000,1.0
VER,2.0,MEDIUM,0 days 02:13:48.720000,2.0
VER,2.0,MEDIUM,0 days 02:15:19.899000,3.0
VER,2.0,MEDIUM,0 days 02:16:50.536000,4.0
VER,2.0,MEDIUM,0 days 02:18:21.446000,5.0
VER,2.0,MEDIUM,0 days 02:19:52.283000,6.0
VER,2.0,MEDIUM,0 days 02:21:22.982000,7.0
VER,2.0,MEDIUM,0 days 02:22:53.354000,8.0
VER,2.0,MEDIUM,0 days 02:24:23.900000,9.0
VER,2.0,MEDIUM,0 days 02:25:54.392000,10.0
VER,2.0,MEDIUM,0 days 02:27:24.783000,11.0
VER,2.0,MEDIUM,0 days 02:28:54.491000,12.0
PER,1.0,MEDIUM,0 days 01:02:46.300000,1.0
PER,1.0,MEDIUM,0 days 01:04:22.714000,2.0
PER,1.0,MEDIUM,0 days 01:05:56.677000,3.0
PER,1.0,MEDIUM,0 days 01:07:30.193000,4.0
PER,1.0,MEDIUM,0 days 01:09:03.272000,5.0
PER,1.0,MEDIUM,0 days 01:10:36.530000,6.0
PER,1.0,MEDIUM,0 days 01:12:09.892000,7.0
PER,1.0,MEDIUM,0 days 01:13:42.757000,8.0
PER,1.0,MEDIUM,0 days 01:15:15.899000,9.0
PER,1.0,MEDIUM,0 days 01:16:48.995000,10.0
PER,1.0,MEDIUM,0 days 01:18:21.594000,11.0
PER,1.0,MEDIUM,0 days 01:19:54.072000,12.0
PER,1.0,MEDIUM,0 days 01:21:26.442000,13.0
PER,1.0,MEDIUM,0 days 01:22:58.358000,14.0
PER,1.0,MEDIUM,0 days 01:24:30.982000,15.0
PER,1.0,MEDIUM,0 days 01:26:03.585000,16.0
PER,1.0,MEDIUM,0 days 01:27:36.648000,17.0
PER,1.0,MEDIUM,0 days 01:29:09.551000,18.0
PER,1.0,MEDIUM,0 days 01:30:42.042000,19.0
PER,1.0,MEDIUM,0 days 01:32:14.742000,20.0
PER,2.0,HARD,0 days 01:33:52.605000,1.0
PER,2.0,HARD,0 days 01:35:39.431000,2.0
PER,2.0,HARD,0 days 01:37:10.964000,3.0
PER,2.0,HARD,0 days 01:38:42.828000,4.0
PER,2.0,HARD,0 days 01:40:14.274000,5.0
PER,2.0,HARD,0 days 01:41:45.718000,6.0
PER,2.0,HARD,0 days 01:43:17.305000,7.0
PER,2.0,HARD,0 days 01:44:49.157000,8.0
PER,2.0,HARD,0 days 01:46:20.754000,9.0
PER,2.0,HARD,0 days 01:47:52.337000,10.0
PER,2.0,HARD,0 days 01:49:23.827000,11.0
PER,2.0,HARD,0 days 01:50:55.938000,12.0
PER,2.0,HARD,0 days 01:52:27.321000,13.0
PER,2.0,HARD,0 days 01:53:59.112000,14.0
PER,2.0,HARD,0 days 01:55:30.522000,15.0
PER,2.0,HARD,0 days 01:57:01.848000,16.0
PER,2.0,HARD,0 days 01:58:33.040000,17.0
PER,2.0,HARD,0 days 02:00:04.475000,18.0
PER,2.0,HARD,0 days 02:01:36.789000,19.0
PER,2.0,HARD,0 days 02:03:08.544000,20.0
PER,2.0,HARD,0 days 02:04:40.184000,21.0
PER,2.0,HARD,0 days 02:06:11.690000,22.0
PER,2.0,HARD,0 days 02:07:43.004000,23.0
PER,2.0,HARD,0 days 02:09:14.218000,24.0
PER,2.0,HARD,0 days 02:10:45.115000,25.0
PER,2.0,HARD,0 days 02:12:16.406000,26.0
PER,2.0,HARD,0 days 02:13:47.965000,27.0
PER,2.0,HARD,0 days 02:15:19.748000,28.0
PER,2.0,HARD,0 days 02:16:52.082000,29.0
PER,2.0,HARD,0 days 02:18:23.079000,30.0
PER,2.0,HARD,0 days 02:19:54.115000,31.0
PER,2.0,HARD,0 days 02:21:25.362000,32.0
PER,2.0,HARD,0 days 02:22:56.051000,33.0
