Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,SOFT,0 days 01:02:16.093000,1.0
VER,2.0,MEDIUM,0 days 01:55:00.091000,1.0
VER,2.0,MEDIUM,0 days 01:57:53.907000,2.0
VER,2.0,MEDIUM,0 days 02:00:24.158000,3.0
VER,2.0,MEDIUM,0 days 02:01:57.965000,4.0
VER,2.0,MEDIUM,0 days 02:03:31.454000,5.0
VER,2.0,MEDIUM,0 days 02:05:04.993000,6.0
VER,2.0,MEDIUM,0 days 02:06:38.755000,7.0
VER,2.0,MEDIUM,0 days 02:08:12.206000,8.0
VER,2.0,MEDIUM,0 days 02:09:45.812000,9.0
VER,2.0,MEDIUM,0 days 02:11:19.298000,10.0
VER,2.0,MEDIUM,0 days 02:12:52.930000,11.0
VER,3.0,MEDIUM,0 days 02:14:27.631000,1.0
VER,3.0,MEDIUM,0 days 02:16:23.845000,2.0
VER,3.0,MEDIUM,0 days 02:17:58.233000,3.0
VER,3.0,MEDIUM,0 days 02:19:33.039000,4.0
VER,3.0,MEDIUM,0 days 02:21:08.054000,5.0
VER,3.0,MEDIUM,0 days 02:22:43.048000,6.0
VER,3.0,MEDIUM,0 days 02:24:18.021000,7.0
VER,3.0,MEDIUM,0 days 02:25:53.017000,8.0
VER,3.0,MEDIUM,0 days 02:27:27.887000,9.0
VER,3.0,MEDIUM,0 days 02:29:02.850000,10.0
VER,3.0,MEDIUM,0 days 02:30:37.676000,11.0
VER,4.0,HARD,0 days 02:32:11.798000,1.0
VER,4.0,HARD,0 days 02:34:10.828000,2.0
VER,4.0,HARD,0 days 02:35:46.233000,3.0
VER,4.0,HARD,0 days 02:37:20.674000,4.0
VER,4.0,HARD,0 days 02:38:55.344000,5.0
VER,4.0,HARD,0 days 02:40:29.826000,6.0
VER,4.0,HARD,0 days 02:42:04.230000,7.0
VER,4.0,HARD,0 days 02:43:38.718000,8.0
VER,4.0,HARD,0 days 02:45:12.889000,9.0
VER,4.0,HARD,0 days 02:46:47.304000,10.0
VER,4.0,HARD,0 days 02:48:21.807000,11.0
VER,4.0,HARD,0 days 02:49:56.017000,12.0
VER,4.0,HARD,0 days 02:51:30.085000,13.0
VER,4.0,HARD,0 days 02:53:05.009000,14.0
VER,4.0,HARD,0 days 02:54:39.032000,15.0
VER,4.0,HARD,0 days 02:56:12.559000,16.0
VER,5.0,SOFT,0 days 02:58:16.427000,1.0
VER,5.0,SOFT,0 days 03:00:39.996000,2.0
VER,5.0,SOFT,0 days 03:02:23.862000,3.0
VER,5.0,SOFT,0 days 03:04:57.464000,4.0
VER,5.0,SOFT,0 days 03:06:30.786000,5.0
VER,5.0,SOFT,0 days 03:08:03.140000,6.0
VER,5.0,SOFT,0 days 03:09:35.275000,7.0
VER,5.0,SOFT,0 days 03:11:07.791000,8.0
VER,5.0,SOFT,0 days 03:12:40.375000,9.0
VER,5.0,SOFT,0 days 03:14:12.941000,10.0
VER,5.0,SOFT,0 days 03:15:45.905000,11.0
VER,5.0,SOFT,0 days 03:17:18.956000,12.0
VER,5.0,SOFT,0 days 03:18:51.814000,13.0
GAS,1.0,MEDIUM,0 days 01:02:16.093000,1.0
GAS,2.0,SOFT,0 days 01:55:00.091000,1.0
GAS,2.0,SOFT,0 days 01:58:17.315000,2.0
GAS,2.0,SOFT,0 days 02:00:28.362000,3.0
GAS,2.0,SOFT,0 days 02:02:04.216000,4.0
GAS,2.0,SOFT,0 days 02:03:40.792000,5.0
GAS,2.0,SOFT,0 days 02:05:16.125000,6.0
GAS,2.0,SOFT,0 days 02:06:51.767000,7.0
GAS,2.0,SOFT,0 days 02:08:27.279000,8.0
GAS,2.0,SOFT,0 days 02:10:02.806000,9.0
