Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,MEDIUM,0 days 01:03:01.758000,1.0
VER,1.0,MEDIUM,0 days 01:04:52.457000,2.0
VER,1.0,MEDIUM,0 days 01:06:40.164000,3.0
VER,1.0,MEDIUM,0 days 01:08:27.841000,4.0
VER,1.0,MEDIUM,0 days 01:10:14.949000,5.0
VER,1.0,MEDIUM,0 days 01:12:02.425000,6.0
VER,1.0,MEDIUM,0 days 01:13:49.627000,7.0
VER,1.0,MEDIUM,0 days 01:15:36.622000,8.0
VER,1.0,MEDIUM,0 days 01:17:23.423000,9.0
VER,1.0,MEDIUM,0 days 01:19:10.367000,10.0
VER,2.0,HARD,0 days 01:21:01.145000,1.0
VER,2.0,HARD,0 days 01:23:44.555000,2.0
VER,2.0,HARD,0 days 01:26:18.782000,3.0
VER,2.0,HARD,0 days 01:29:02.966000,4.0
VER,2.0,HARD,0 days 01:30:49.902000,5.0
VER,2.0,HARD,0 days 01:32:35.589000,6.0
VER,2.0,HARD,0 days 01:34:21.086000,7.0
VER,2.0,HARD,0 days 01:36:06.584000,8.0
VER,2.0,HARD,0 days 01:37:52.009000,9.0
VER,2.0,HARD,0 days 01:39:37.669000,10.0
VER,2.0,HARD,0 days 01:41:23.115000,11.0
VER,2.0,HARD,0 days 01:43:08.908000,12.0
VER,2.0,HARD,0 days 01:44:54.578000,13.0
VER,2.0,HARD,0 days 01:46:40.480000,14.0
VER,2.0,HARD,0 days 01:48:26.218000,15.0
VER,2.0,HARD,0 days 01:50:11.875000,16.0
VER,2.0,HARD,0 days 01:51:57.730000,17.0
VER,2.0,HARD,0 days 01:53:43.355000,18.0
VER,2.0,HARD,0 days 01:55:29.049000,19.0
VER,2.0,HARD,0 days 01:57:15.414000,20.0
VER,2.0,HARD,0 days 01:59:00.989000,21.0
VER,2.0,HARD,0 days 02:00:46.337000,22.0
VER,2.0,HARD,0 days 02:02:31.691000,23.0
VER,2.0,HARD,0 days 02:04:17.034000,24.0
VER,2.0,HARD,0 days 02:06:02.252000,25.0
VER,2.0,HARD,0 days 02:07:47.373000,26.0
VER,2.0,HARD,0 days 02:09:32.423000,27.0
VER,2.0,HARD,0 days 02:11:17.742000,28.0
VER,2.0,HARD,0 days 02:13:03.216000,29.0
VER,2.0,HARD,0 days 02:14:48.366000,30.0
VER,2.0,HARD,0 days 02:16:33.784000,31.0
VER,2.0,HARD,0 days 02:18:18.907000,32.0
VER,2.0,HARD,0 days 02:20:04.057000,33.0
VER,2.0,HARD,0 days 02:21:48.900000,34.0
VER,2.0,HARD,0 days 02:23:34.175000,35.0
VER,2.0,HARD,0 days 02:25:19.315000,36.0
VER,2.0,HARD,0 days 02:27:04.001000,37.0
VER,2.0,HARD,0 days 02:28:48.735000,38.0
VER,2.0,HARD,0 days 02:30:33.301000,39.0
VER,2.0,HARD,0 days 02:32:17.775000,40.0
VER,2.0,HARD,0 days 02:34:02.329000,41.0
GAS,1.0,MEDIUM,0 days 01:03:01.758000,1.0
GAS,1.0,MEDIUM,0 days 01:05:01.786000,2.0
GAS,1.0,MEDIUM,0 days 01:06:51.776000,3.0
GAS,1.0,MEDIUM,0 days 01:08:40.851000,4.0
GAS,1.0,MEDIUM,0 days 01:10:29.724000,5.0
GAS,2.0,HARD,0 days 01:12:22.876000,1.0
GAS,2.0,HARD,0 days 01:14:27.741000,2.0
GAS,2.0,HARD,0 days 01:16:15.463000,3.0
