Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,MEDIUM,0 days 01:02:02.950000,1.0
VER,1.0,MEDIUM,0 days 01:03:27.435000,2.0
VER,1.0,MEDIUM,0 days 01:04:46.802000,3.0
VER,1.0,MEDIUM,0 days 01:06:05.876000,4.0
VER,1.0,MEDIUM,0 days 01:07:24.005000,5.0
VER,1.0,MEDIUM,0 days 01:08:42.024000,6.0
VER,1.0,MEDIUM,0 days 01:09:59.664000,7.0
VER,1.0,MEDIUM,0 days 01:11:17.297000,8.0
VER,1.0,MEDIUM,0 days 01:12:34.694000,9.0
VER,1.0,MEDIUM,0 days 01:13:51.725000,10.0
VER,1.0,MEDIUM,0 days 01:15:08.809000,11.0
VER,1.0,MEDIUM,0 days 01:16:25.667000,12.0
VER,1.0,MEDIUM,0 days 01:17:42.660000,13.0
VER,1.0,MEDIUM,0 days 01:19:00.094000,14.0
VER,1.0,MEDIUM,0 days 01:20:17.159000,15.0
VER,1.0,MEDIUM,0 days 01:21:34.238000,16.0
VER,1.0,MEDIUM,0 days 01:22:51.062000,17.0
VER,1.0,MEDIUM,0 days 01:24:07.922000,18.0
VER,1.0,MEDIUM,0 days 01:25:24.634000,19.0
VER,1.0,MEDIUM,0 days 01:26:41.457000,20.0
VER,1.0,MEDIUM,0 days 01:27:58.671000,21.0
VER,1.0,MEDIUM,0 days 01:29:15.474000,22.0
VER,1.0,MEDIUM,0 days 01:30:32.133000,23.0
VER,1.0,MEDIUM,0 days 01:31:48.737000,24.0
VER,1.0,MEDIUM,0 days 01:33:05.535000,25.0
VER,1.0,MEDIUM,0 days 01:34:22.718000,26.0
VER,1.0,MEDIUM,0 days 01:35:39.930000,27.0
VER,1.0,MEDIUM,0 days 01:36:57.189000,28.0
VER,1.0,MEDIUM,0 days 01:38:14.959000,29.0
VER,1.0,MEDIUM,0 days 01:39:32.960000,30.0
VER,1.0,MEDIUM,0 days 01:40:51.120000,31.0
VER,1.0,MEDIUM,0 days 01:42:09.861000,32.0
