Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
PER,0 days 00:01:15.517000,0 days 00:00:25.831000,0 days 00:00:26.855000,0 days 00:00:22.831000,SOFT,23.0,,
PER,0 days 00:01:15.782000,0 days 00:00:25.848000,0 days 00:00:27.051000,0 days 00:00:22.883000,SOFT,24.0,,
PER,0 days 00:01:15.609000,0 days 00:00:25.854000,0 days 00:00:26.883000,0 days 00:00:22.872000,SOFT,25.0,,
PER,0 days 00:01:15.440000,0 days 00:00:25.865000,0 days 00:00:26.705000,0 days 00:00:22.870000,SOFT,26.0,,
PER,0 days 00:01:15.461000,0 days 00:00:25.774000,0 days 00:00:26.855000,0 days 00:00:22.832000,SOFT,27.0,,
PER,0 days 00:01:15.676000,0 days 00:00:25.858000,0 days 00:00:26.949000,0 days 00:00:22.869000,SOFT,28.0,,
PER,0 days 00:01:15.546000,0 days 00:00:25.814000,0 days 00:00:26.900000,0 days 00:00:22.832000,SOFT,29.0,,
PER,0 days 00:01:15.822000,0 days 00:00:25.847000,0 days 00:00:27.017000,0 days 00:00:22.958000,SOFT,30.0,,
PER,0 days 00:01:15.776000,0 days 00:00:25.757000,0 days 00:00:27.202000,0 days 00:00:22.817000,SOFT,31.0,,
PER,0 days 00:01:15.722000,0 days 00:00:25.897000,0 days 00:00:26.931000,0 days 00:00:22.894000,SOFT,32.0,,
PER,0 days 00:01:18.655000,0 days 00:00:25.826000,0 days 00:00:27.017000,0 days 00:00:25.812000,SOFT,33.0,,0 days 02:05:58.689000
PER,0 days 00:01:33.107000,0 days 00:00:43.703000,0 days 00:00:26.665000,0 days 00:00:22.739000,SOFT,2.0,0 days 02:06:17.470000,
PER,0 days 00:01:14.318000,0 days 00:00:25.598000,0 days 00:00:26.269000,0 days 00:00:22.451000,SOFT,3.0,,
PER,0 days 00:01:14.867000,0 days 00:00:25.581000,0 days 00:00:26.635000,0 days 00:00:22.651000,SOFT,4.0,,
PER,0 days 00:01:14.847000,0 days 00:00:25.739000,0 days 00:00:26.474000,0 days 00:00:22.634000,SOFT,5.0,,
PER,0 days 00:01:14.714000,0 days 00:00:25.627000,0 days 00:00:26.456000,0 days 00:00:22.631000,SOFT,6.0,,
PER,0 days 00:01:14.702000,0 days 00:00:25.685000,0 days 00:00:26.516000,0 days 00:00:22.501000,SOFT,7.0,,
PER,0 days 00:01:14.658000,0 days 00:00:25.670000,0 days 00:00:26.361000,0 days 00:00:22.627000,SOFT,8.0,,
PER,0 days 00:01:14.715000,0 days 00:00:25.629000,0 days 00:00:26.478000,0 days 00:00:22.608000,SOFT,9.0,,
PER,0 days 00:01:15.006000,0 days 00:00:25.637000,0 days 00:00:26.739000,0 days 00:00:22.630000,SOFT,10.0,,
PER,0 days 00:01:15.161000,0 days 00:00:25.759000,0 days 00:00:26.699000,0 days 00:00:22.703000,SOFT,11.0,,
PER,0 days 00:01:14.656000,0 days 00:00:25.496000,0 days 00:00:26.535000,0 days 00:00:22.625000,SOFT,12.0,,
PER,0 days 00:01:14.315000,0 days 00:00:25.445000,0 days 00:00:26.367000,0 days 00:00:22.503000,SOFT,13.0,,
PER,0 days 00:01:14.313000,0 days 00:00:25.500000,0 days 00:00:26.306000,0 days 00:00:22.507000,SOFT,14.0,,
PER,0 days 00:01:14.231000,0 days 00:00:25.463000,0 days 00:00:26.255000,0 days 00:00:22.513000,SOFT,15.0,,
PER,0 days 00:01:18.349000,0 days 00:00:25.403000,0 days 00:00:26.264000,0 days 00:00:26.682000,SOFT,16.0,,0 days 02:25:00.668000
PER,0 days 00:01:49.850000,0 days 00:00:55.206000,0 days 00:00:29.265000,0 days 00:00:25.379000,INTERMEDIATE,7.0,0 days 02:25:28.246000,
