Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
PIA,0 days 00:01:13.784000,0 days 00:00:17.847000,0 days 00:00:32.871000,0 days 00:00:23.066000,HARD,13.0,,
PIA,0 days 00:01:11.211000,0 days 00:00:17.501000,0 days 00:00:31.899000,0 days 00:00:21.811000,HARD,14.0,,
PIA,0 days 00:01:11.099000,0 days 00:00:17.771000,0 days 00:00:31.773000,0 days 00:00:21.555000,HARD,15.0,,
PIA,0 days 00:01:11.067000,0 days 00:00:17.932000,0 days 00:00:31.680000,0 days 00:00:21.455000,HARD,16.0,,
PIA,0 days 00:01:11.241000,0 days 00:00:17.899000,0 days 00:00:31.860000,0 days 00:00:21.482000,HARD,17.0,,
PIA,0 days 00:01:11.015000,0 days 00:00:17.878000,0 days 00:00:31.756000,0 days 00:00:21.381000,HARD,18.0,,
PIA,0 days 00:01:14.404000,0 days 00:00:17.770000,0 days 00:00:31.949000,0 days 00:00:24.685000,HARD,19.0,,0 days 01:53:36.242000
PIA,0 days 00:01:28.454000,0 days 00:00:35.774000,0 days 00:00:31.485000,0 days 00:00:21.195000,MEDIUM,1.0,0 days 01:53:58.570000,
PIA,0 days 00:01:10.091000,0 days 00:00:17.693000,0 days 00:00:31.146000,0 days 00:00:21.252000,MEDIUM,2.0,,
PIA,0 days 00:01:10.308000,0 days 00:00:17.694000,0 days 00:00:31.334000,0 days 00:00:21.280000,MEDIUM,3.0,,
PIA,0 days 00:01:09.901000,0 days 00:00:17.693000,0 days 00:00:31.070000,0 days 00:00:21.138000,MEDIUM,4.0,,
PIA,0 days 00:01:09.862000,0 days 00:00:17.664000,0 days 00:00:31.127000,0 days 00:00:21.071000,MEDIUM,5.0,,
PIA,0 days 00:01:10.008000,0 days 00:00:17.636000,0 days 00:00:31.166000,0 days 00:00:21.206000,MEDIUM,6.0,,
PIA,0 days 00:01:10.179000,0 days 00:00:17.618000,0 days 00:00:31.380000,0 days 00:00:21.181000,MEDIUM,7.0,,
