Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:02:02.046000,,0 days 00:00:49.014000,0 days 00:00:31.876000,INTERMEDIATE,1.0,,
VER,,0 days 00:00:58.131000,0 days 00:01:25.451000,0 days 00:00:39.787000,INTERMEDIATE,2.0,,0 days 01:07:39.541000
VER,,,0 days 00:01:13.921000,0 days 00:00:32.369000,WET,1.0,0 days 03:14:06.948000,
VER,,0 days 00:01:03.741000,0 days 00:01:11.392000,0 days 00:00:30.571000,WET,2.0,,
VER,,0 days 00:01:02.043000,0 days 00:01:24.968000,0 days 00:00:36.379000,WET,3.0,,
VER,0 days 00:01:50.761000,0 days 00:00:40.046000,0 days 00:00:49.014000,0 days 00:00:21.701000,WET,4.0,,
VER,0 days 00:01:52.865000,0 days 00:00:39.707000,0 days 00:00:49.161000,0 days 00:00:23.997000,WET,5.0,,0 days 03:26:26.364000
VER,0 days 00:02:10.625000,0 days 00:01:01.116000,0 days 00:00:47.751000,0 days 00:00:21.758000,INTERMEDIATE,1.0,0 days 03:26:51.019000,
VER,0 days 00:01:45.148000,0 days 00:00:37.744000,0 days 00:00:46.952000,0 days 00:00:20.452000,INTERMEDIATE,2.0,,
VER,0 days 00:01:44.911000,0 days 00:00:37.845000,0 days 00:00:46.812000,0 days 00:00:20.254000,INTERMEDIATE,3.0,,
VER,0 days 00:01:45.011000,0 days 00:00:37.760000,0 days 00:00:46.858000,0 days 00:00:20.393000,INTERMEDIATE,4.0,,
VER,0 days 00:01:45.403000,0 days 00:00:37.983000,0 days 00:00:47.051000,0 days 00:00:20.369000,INTERMEDIATE,5.0,,
VER,0 days 00:01:45.802000,0 days 00:00:38.087000,0 days 00:00:47.190000,0 days 00:00:20.525000,INTERMEDIATE,6.0,,
VER,0 days 00:01:46.813000,0 days 00:00:38.833000,0 days 00:00:47.451000,0 days 00:00:20.529000,INTERMEDIATE,7.0,,
VER,0 days 00:01:47.348000,0 days 00:00:39.017000,0 days 00:00:47.755000,0 days 00:00:20.576000,INTERMEDIATE,8.0,,
VER,0 days 00:01:47.516000,0 days 00:00:39.144000,0 days 00:00:47.793000,0 days 00:00:20.579000,INTERMEDIATE,9.0,,
VER,0 days 00:01:47.416000,0 days 00:00:39.138000,0 days 00:00:47.726000,0 days 00:00:20.552000,INTERMEDIATE,10.0,,
VER,0 days 00:01:47.598000,0 days 00:00:39.149000,0 days 00:00:47.910000,0 days 00:00:20.539000,INTERMEDIATE,11.0,,
VER,0 days 00:01:47.654000,0 days 00:00:39.116000,0 days 00:00:47.982000,0 days 00:00:20.556000,INTERMEDIATE,12.0,,
VER,0 days 00:01:47.742000,0 days 00:00:39.287000,0 days 00:00:47.921000,0 days 00:00:20.534000,INTERMEDIATE,13.0,,
VER,0 days 00:01:47.563000,0 days 00:00:39.159000,0 days 00:00:47.888000,0 days 00:00:20.516000,INTERMEDIATE,14.0,,
VER,0 days 00:01:47.350000,0 days 00:00:39.149000,0 days 00:00:47.648000,0 days 00:00:20.553000,INTERMEDIATE,15.0,,
VER,0 days 00:01:47.651000,0 days 00:00:39.214000,0 days 00:00:47.748000,0 days 00:00:20.689000,INTERMEDIATE,16.0,,
VER,0 days 00:01:47.582000,0 days 00:00:39.183000,0 days 00:00:47.731000,0 days 00:00:20.668000,INTERMEDIATE,17.0,,
VER,0 days 00:01:47.794000,0 days 00:00:39.387000,0 days 00:00:47.788000,0 days 00:00:20.619000,INTERMEDIATE,18.0,,
VER,0 days 00:01:47.991000,0 days 00:00:39.243000,0 days 00:00:48.012000,0 days 00:00:20.736000,INTERMEDIATE,19.0,,
VER,0 days 00:01:48.249000,0 days 00:00:39.473000,0 days 00:00:48.116000,0 days 00:00:20.660000,INTERMEDIATE,20.0,,
VER,0 days 00:01:48.944000,0 days 00:00:39.405000,0 days 00:00:48.136000,0 days 00:00:21.403000,INTERMEDIATE,21.0,,
VER,,,,,INTERMEDIATE,22.0,,
GAS,0 days 00:02:49.982000,,0 days 00:01:19.433000,0 days 00:00:34.417000,INTERMEDIATE,1.0,0 days 01:02:46.728000,0 days 01:05:24.564000
