Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,SOFT,0 days 01:01:56.649000,1.0
VER,1.0,SOFT,0 days 01:03:16.566000,2.0
VER,1.0,SOFT,0 days 01:04:32.815000,3.0
VER,1.0,SOFT,0 days 01:05:49.338000,4.0
VER,1.0,SOFT,0 days 01:07:05.994000,5.0
VER,1.0,SOFT,0 days 01:08:22.443000,6.0
VER,1.0,SOFT,0 days 01:09:38.793000,7.0
VER,1.0,SOFT,0 days 01:10:55.046000,8.0
VER,1.0,SOFT,0 days 01:12:11.532000,9.0
VER,1.0,SOFT,0 days 01:13:28.042000,10.0
VER,1.0,SOFT,0 days 01:14:44.678000,11.0
VER,1.0,SOFT,0 days 01:16:01.349000,12.0
VER,1.0,SOFT,0 days 01:17:18.047000,13.0
VER,1.0,SOFT,0 days 01:18:34.568000,14.0
VER,1.0,SOFT,0 days 01:19:51.029000,15.0
VER,1.0,SOFT,0 days 01:21:07.548000,16.0
VER,1.0,SOFT,0 days 01:22:24.085000,17.0
VER,1.0,SOFT,0 days 01:23:40.577000,18.0
VER,2.0,MEDIUM,0 days 01:25:00.005000,1.0
VER,2.0,MEDIUM,0 days 01:26:34.745000,2.0
VER,2.0,MEDIUM,0 days 01:27:50.649000,3.0
VER,2.0,MEDIUM,0 days 01:29:06.908000,4.0
VER,2.0,MEDIUM,0 days 01:30:22.904000,5.0
VER,2.0,MEDIUM,0 days 01:31:39.068000,6.0
VER,2.0,MEDIUM,0 days 01:32:55.292000,7.0
VER,2.0,MEDIUM,0 days 01:34:11.394000,8.0
VER,2.0,MEDIUM,0 days 01:35:27.477000,9.0
VER,2.0,MEDIUM,0 days 01:36:43.202000,10.0
VER,2.0,MEDIUM,0 days 01:37:59.253000,11.0
VER,2.0,MEDIUM,0 days 01:39:15.380000,12.0
VER,2.0,MEDIUM,0 days 01:40:31.739000,13.0
VER,2.0,MEDIUM,0 days 01:41:48.292000,14.0
VER,2.0,MEDIUM,0 days 01:43:04.619000,15.0
VER,2.0,MEDIUM,0 days 01:44:20.888000,16.0
VER,2.0,MEDIUM,0 days 01:45:37.167000,17.0
VER,2.0,MEDIUM,0 days 01:46:53.501000,18.0
VER,2.0,MEDIUM,0 days 01:48:09.597000,19.0
VER,2.0,MEDIUM,0 days 01:49:25.699000,20.0
VER,2.0,MEDIUM,0 days 01:50:41.818000,21.0
VER,2.0,MEDIUM,0 days 01:51:57.853000,22.0
VER,2.0,MEDIUM,0 days 01:53:13.693000,23.0
VER,2.0,MEDIUM,0 days 01:54:29.790000,24.0
VER,2.0,MEDIUM,0 days 01:55:45.730000,25.0
VER,2.0,MEDIUM,0 days 01:57:02.308000,26.0
VER,2.0,MEDIUM,0 days 01:58:17.964000,27.0
VER,2.0,MEDIUM,0 days 01:59:35.186000,28.0
VER,2.0,MEDIUM,0 days 02:00:50.785000,29.0
VER,2.0,MEDIUM,0 days 02:02:06.541000,30.0
VER,3.0,HARD,0 days 02:03:45.825000,1.0
VER,3.0,HARD,0 days 02:05:47.270000,2.0
VER,3.0,HARD,0 days 02:07:10.496000,3.0
VER,3.0,HARD,0 days 02:08:24.950000,4.0
VER,3.0,HARD,0 days 02:09:39.599000,5.0
VER,3.0,HARD,0 days 02:10:54.044000,6.0
VER,3.0,HARD,0 days 02:12:08.584000,7.0
VER,3.0,HARD,0 days 02:13:23.427000,8.0
VER,4.0,SOFT,0 days 02:14:49.528000,4.0
VER,5.0,SOFT,0 days 02:17:24.157000,5.0
VER,5.0,SOFT,0 days 02:19:41.874000,6.0
VER,5.0,SOFT,0 days 02:21:49.099000,7.0
VER,5.0,SOFT,0 days 02:23:51.219000,8.0
VER,5.0,SOFT,0 days 02:25:04.901000,9.0
VER,5.0,SOFT,0 days 02:26:18.553000,10.0
VER,5.0,SOFT,0 days 02:27:32.333000,11.0
