Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:02:36.498000,,0 days 00:01:04.033000,0 days 00:00:32.861000,INTERMEDIATE,1.0,0 days 02:04:19.299000,
VER,0 days 00:02:22.614000,0 days 00:00:35.053000,0 days 00:01:05.095000,0 days 00:00:42.466000,INTERMEDIATE,2.0,,
VER,0 days 00:01:45.603000,0 days 00:00:28.867000,0 days 00:00:48.671000,0 days 00:00:28.065000,INTERMEDIATE,3.0,,
VER,0 days 00:01:41.426000,0 days 00:00:27.463000,0 days 00:00:46.871000,0 days 00:00:27.092000,INTERMEDIATE,4.0,,
VER,0 days 00:01:40.918000,0 days 00:00:27.345000,0 days 00:00:46.573000,0 days 00:00:27,INTERMEDIATE,5.0,,
VER,0 days 00:01:38.151000,0 days 00:00:26.371000,0 days 00:00:45.570000,0 days 00:00:26.210000,INTERMEDIATE,6.0,,
VER,0 days 00:01:38.028000,0 days 00:00:26.098000,0 days 00:00:45.609000,0 days 00:00:26.321000,INTERMEDIATE,7.0,,
VER,0 days 00:01:37.715000,0 days 00:00:25.906000,0 days 00:00:45.622000,0 days 00:00:26.187000,INTERMEDIATE,8.0,,
VER,0 days 00:01:36.951000,0 days 00:00:25.430000,0 days 00:00:45.147000,0 days 00:00:26.374000,INTERMEDIATE,9.0,,
VER,0 days 00:01:36.834000,0 days 00:00:25.577000,0 days 00:00:45.204000,0 days 00:00:26.053000,INTERMEDIATE,10.0,,
VER,0 days 00:01:35.808000,0 days 00:00:25.319000,0 days 00:00:44.492000,0 days 00:00:25.997000,INTERMEDIATE,11.0,,
VER,0 days 00:01:35.414000,0 days 00:00:25.364000,0 days 00:00:44.093000,0 days 00:00:25.957000,INTERMEDIATE,12.0,,
VER,0 days 00:01:34.257000,0 days 00:00:24.759000,0 days 00:00:43.724000,0 days 00:00:25.774000,INTERMEDIATE,13.0,,
VER,0 days 00:01:34.031000,0 days 00:00:24.639000,0 days 00:00:43.352000,0 days 00:00:26.040000,INTERMEDIATE,14.0,,
VER,0 days 00:01:32.702000,0 days 00:00:24.337000,0 days 00:00:42.682000,0 days 00:00:25.683000,INTERMEDIATE,15.0,,
VER,0 days 00:01:32.113000,0 days 00:00:24.122000,0 days 00:00:42.338000,0 days 00:00:25.653000,INTERMEDIATE,16.0,,
VER,0 days 00:01:31.380000,0 days 00:00:24.014000,0 days 00:00:41.932000,0 days 00:00:25.434000,INTERMEDIATE,17.0,,
VER,0 days 00:01:49.118000,0 days 00:00:23.804000,0 days 00:00:41.666000,0 days 00:00:43.648000,INTERMEDIATE,18.0,,0 days 02:34:33.977000
VER,0 days 00:01:28.667000,0 days 00:00:25.860000,0 days 00:00:38.743000,0 days 00:00:24.064000,INTERMEDIATE,19.0,0 days 02:35:00.749000,
VER,0 days 00:01:24.805000,0 days 00:00:22.439000,0 days 00:00:39.129000,0 days 00:00:23.237000,INTERMEDIATE,20.0,,
VER,0 days 00:01:27.259000,0 days 00:00:23.973000,0 days 00:00:40.035000,0 days 00:00:23.251000,INTERMEDIATE,21.0,,
VER,0 days 00:01:44.688000,0 days 00:00:22.655000,0 days 00:00:39.830000,0 days 00:00:42.203000,INTERMEDIATE,22.0,,0 days 02:40:39.261000
VER,0 days 00:01:31.284000,0 days 00:00:27.396000,0 days 00:00:39.639000,0 days 00:00:24.249000,HARD,1.0,0 days 02:41:06.156000,
VER,0 days 00:01:24.584000,0 days 00:00:23.747000,0 days 00:00:38.667000,0 days 00:00:22.170000,HARD,2.0,,
VER,0 days 00:01:22.965000,0 days 00:00:22.529000,0 days 00:00:38.363000,0 days 00:00:22.073000,HARD,3.0,,
VER,0 days 00:01:22.674000,0 days 00:00:21.477000,0 days 00:00:37.557000,0 days 00:00:23.640000,HARD,4.0,,
VER,0 days 00:02:00.175000,0 days 00:00:35.356000,0 days 00:00:51.287000,0 days 00:00:33.532000,HARD,5.0,,
VER,0 days 00:02:06.222000,0 days 00:00:34.001000,0 days 00:00:54.156000,0 days 00:00:38.065000,HARD,6.0,,
VER,0 days 00:01:58.806000,0 days 00:00:31.646000,0 days 00:00:50.391000,0 days 00:00:36.769000,HARD,7.0,,
VER,,0 days 00:00:30.058000,0 days 00:00:54.424000,,HARD,8.0,,0 days 02:54:44.142000
VER,,0 days 00:00:50.295000,0 days 00:01:09.034000,0 days 00:00:35.329000,MEDIUM,1.0,0 days 03:14:19.704000,
VER,0 days 00:02:02.493000,0 days 00:00:36.579000,0 days 00:00:53.806000,0 days 00:00:32.108000,MEDIUM,2.0,,
VER,0 days 00:01:23.603000,0 days 00:00:22.732000,0 days 00:00:38.542000,0 days 00:00:22.329000,MEDIUM,3.0,,
VER,0 days 00:01:21.169000,0 days 00:00:21.835000,0 days 00:00:37.554000,0 days 00:00:21.780000,MEDIUM,4.0,,
VER,0 days 00:01:19.850000,0 days 00:00:21.217000,0 days 00:00:37.086000,0 days 00:00:21.547000,MEDIUM,5.0,,
VER,0 days 00:01:19.018000,0 days 00:00:21.234000,0 days 00:00:36.773000,0 days 00:00:21.011000,MEDIUM,6.0,,
