Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
SAI,0 days 00:01:30.119000,0 days 00:00:33.468000,0 days 00:00:30.221000,0 days 00:00:26.430000,SOFT,10.0,,
SAI,0 days 00:01:41.873000,0 days 00:00:33.312000,0 days 00:00:30.483000,0 days 00:00:38.078000,SOFT,11.0,,
SAI,0 days 00:02:25.197000,0 days 00:00:51.716000,0 days 00:00:48.822000,0 days 00:00:44.659000,SOFT,12.0,,
SAI,,0 days 00:01:01.397000,0 days 00:00:46.818000,0 days 00:00:44.119000,SOFT,13.0,,
SAI,0 days 00:02:20.407000,0 days 00:00:50.020000,0 days 00:00:45.784000,0 days 00:00:44.603000,SOFT,14.0,,
SAI,0 days 00:01:29.384000,0 days 00:00:33.389000,0 days 00:00:29.882000,0 days 00:00:26.113000,SOFT,15.0,,
SAI,0 days 00:01:28.754000,0 days 00:00:32.978000,0 days 00:00:29.808000,0 days 00:00:25.968000,SOFT,16.0,,
SAI,0 days 00:01:30.681000,0 days 00:00:34.131000,0 days 00:00:30.524000,0 days 00:00:26.026000,SOFT,17.0,,
SAI,0 days 00:01:29.782000,0 days 00:00:33.712000,0 days 00:00:30.140000,0 days 00:00:25.930000,SOFT,18.0,,
SAI,0 days 00:01:30.470000,0 days 00:00:33.308000,0 days 00:00:30.941000,0 days 00:00:26.221000,SOFT,19.0,,
RUS,,,0 days 00:00:30.107000,0 days 00:00:39.163000,SOFT,4.0,,
RUS,0 days 00:02:27.881000,0 days 00:00:50.227000,0 days 00:00:46.695000,0 days 00:00:50.959000,SOFT,5.0,,
RUS,0 days 00:01:34.702000,0 days 00:00:32.677000,0 days 00:00:29.292000,0 days 00:00:32.733000,SOFT,6.0,,
RUS,0 days 00:02:19.718000,0 days 00:00:49.661000,0 days 00:00:48.196000,0 days 00:00:41.861000,SOFT,7.0,,
RUS,0 days 00:02:22.354000,0 days 00:00:51.221000,0 days 00:00:47.990000,0 days 00:00:43.143000,SOFT,8.0,,
RUS,0 days 00:02:23.473000,0 days 00:00:50.146000,0 days 00:00:47.801000,0 days 00:00:45.526000,SOFT,9.0,,
RUS,0 days 00:01:28.207000,0 days 00:00:32.476000,0 days 00:00:29.212000,0 days 00:00:26.519000,SOFT,10.0,,
RUS,0 days 00:01:28.245000,0 days 00:00:32.391000,0 days 00:00:29.140000,0 days 00:00:26.714000,SOFT,11.0,,
RUS,0 days 00:01:28.579000,0 days 00:00:32.431000,0 days 00:00:29.353000,0 days 00:00:26.795000,SOFT,12.0,,
RUS,0 days 00:01:29.290000,0 days 00:00:32.623000,0 days 00:00:29.728000,0 days 00:00:26.939000,SOFT,13.0,,
RUS,0 days 00:01:43.053000,0 days 00:00:33.525000,0 days 00:00:29.903000,0 days 00:00:39.625000,SOFT,14.0,,
RUS,0 days 00:02:26.984000,0 days 00:00:53.630000,0 days 00:00:47.284000,0 days 00:00:46.070000,SOFT,15.0,,
RUS,,0 days 00:01:01.213000,0 days 00:00:46.397000,0 days 00:00:43.492000,SOFT,16.0,,
RUS,0 days 00:02:22.329000,0 days 00:00:51.472000,0 days 00:00:45.821000,0 days 00:00:45.036000,SOFT,17.0,,
RUS,0 days 00:01:29.336000,0 days 00:00:33.104000,0 days 00:00:29.466000,0 days 00:00:26.766000,SOFT,18.0,,
RUS,0 days 00:01:28.687000,0 days 00:00:33.206000,0 days 00:00:29.347000,0 days 00:00:26.134000,SOFT,19.0,,
RUS,0 days 00:01:28.338000,0 days 00:00:32.694000,0 days 00:00:29.603000,0 days 00:00:26.041000,SOFT,20.0,,
RUS,0 days 00:01:27.220000,0 days 00:00:32.320000,0 days 00:00:29.434000,0 days 00:00:25.466000,SOFT,21.0,,
RUS,0 days 00:01:28.792000,0 days 00:00:32.947000,0 days 00:00:29.706000,0 days 00:00:26.139000,SOFT,22.0,,
BOT,,,0 days 00:00:32.332000,0 days 00:00:53.013000,MEDIUM,6.0,,
BOT,0 days 00:02:12.375000,0 days 00:00:41.764000,0 days 00:00:45.515000,0 days 00:00:45.096000,MEDIUM,7.0,,
BOT,0 days 00:01:49.964000,0 days 00:00:34.809000,0 days 00:00:30.924000,0 days 00:00:44.231000,MEDIUM,8.0,,
BOT,0 days 00:02:18.101000,0 days 00:00:41.914000,0 days 00:00:51.297000,0 days 00:00:44.890000,MEDIUM,9.0,,
BOT,0 days 00:02:23.298000,0 days 00:00:45.668000,0 days 00:00:51.477000,0 days 00:00:46.153000,MEDIUM,10.0,,
