Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:27.905000,,0 days 00:00:29.666000,0 days 00:00:28.473000,MEDIUM,1.0,,
VER,0 days 00:01:26.163000,0 days 00:00:28.274000,0 days 00:00:29.543000,0 days 00:00:28.346000,MEDIUM,2.0,,
VER,0 days 00:01:25.702000,0 days 00:00:28.097000,0 days 00:00:29.320000,0 days 00:00:28.285000,MEDIUM,3.0,,
VER,0 days 00:01:26.050000,0 days 00:00:28.145000,0 days 00:00:29.474000,0 days 00:00:28.431000,MEDIUM,4.0,,
VER,0 days 00:01:26.176000,0 days 00:00:28.155000,0 days 00:00:29.514000,0 days 00:00:28.507000,MEDIUM,5.0,,
VER,0 days 00:01:26.837000,0 days 00:00:28.700000,0 days 00:00:29.662000,0 days 00:00:28.475000,MEDIUM,6.0,,
VER,0 days 00:01:26.368000,0 days 00:00:28.166000,0 days 00:00:29.751000,0 days 00:00:28.451000,MEDIUM,7.0,,
VER,0 days 00:01:25.990000,0 days 00:00:28.075000,0 days 00:00:29.432000,0 days 00:00:28.483000,MEDIUM,8.0,,
VER,0 days 00:01:26.605000,0 days 00:00:28.149000,0 days 00:00:29.927000,0 days 00:00:28.529000,MEDIUM,9.0,,
VER,0 days 00:01:26.603000,0 days 00:00:28.315000,0 days 00:00:29.780000,0 days 00:00:28.508000,MEDIUM,10.0,,
VER,0 days 00:01:26.643000,0 days 00:00:28.233000,0 days 00:00:29.893000,0 days 00:00:28.517000,MEDIUM,11.0,,
VER,0 days 00:01:26.442000,0 days 00:00:28.179000,0 days 00:00:29.813000,0 days 00:00:28.450000,MEDIUM,12.0,,
VER,0 days 00:01:26.666000,0 days 00:00:28.254000,0 days 00:00:29.907000,0 days 00:00:28.505000,MEDIUM,13.0,,
VER,0 days 00:01:27.028000,0 days 00:00:28.223000,0 days 00:00:30.280000,0 days 00:00:28.525000,MEDIUM,14.0,,
VER,0 days 00:01:26.782000,0 days 00:00:28.137000,0 days 00:00:30.444000,0 days 00:00:28.201000,MEDIUM,15.0,,
VER,0 days 00:01:26.718000,0 days 00:00:28.450000,0 days 00:00:29.910000,0 days 00:00:28.358000,MEDIUM,16.0,,
VER,0 days 00:01:26.733000,0 days 00:00:28.348000,0 days 00:00:29.889000,0 days 00:00:28.496000,MEDIUM,17.0,,
VER,0 days 00:01:26.273000,0 days 00:00:28.247000,0 days 00:00:29.668000,0 days 00:00:28.358000,MEDIUM,18.0,,
VER,0 days 00:01:26.438000,0 days 00:00:28.368000,0 days 00:00:29.832000,0 days 00:00:28.238000,MEDIUM,19.0,,
VER,0 days 00:01:30.849000,0 days 00:00:28.384000,0 days 00:00:29.907000,0 days 00:00:32.558000,MEDIUM,20.0,,0 days 01:51:13.003000
VER,0 days 00:01:45.660000,0 days 00:00:48.054000,0 days 00:00:29.398000,0 days 00:00:28.208000,HARD,1.0,0 days 01:51:37.284000,
VER,0 days 00:01:25.885000,0 days 00:00:28.010000,0 days 00:00:29.546000,0 days 00:00:28.329000,HARD,2.0,,
VER,0 days 00:01:26.159000,0 days 00:00:28.131000,0 days 00:00:29.638000,0 days 00:00:28.390000,HARD,3.0,,
VER,0 days 00:01:26.327000,0 days 00:00:28.187000,0 days 00:00:29.358000,0 days 00:00:28.782000,HARD,4.0,,
VER,0 days 00:01:25.914000,0 days 00:00:28.052000,0 days 00:00:29.542000,0 days 00:00:28.320000,HARD,5.0,,
VER,0 days 00:01:25.786000,0 days 00:00:28.257000,0 days 00:00:29.382000,0 days 00:00:28.147000,HARD,6.0,,
VER,0 days 00:01:25.501000,0 days 00:00:28.117000,0 days 00:00:29.266000,0 days 00:00:28.118000,HARD,7.0,,
VER,0 days 00:01:25.434000,0 days 00:00:28.158000,0 days 00:00:29.202000,0 days 00:00:28.074000,HARD,8.0,,
VER,0 days 00:01:25.471000,0 days 00:00:28.149000,0 days 00:00:29.369000,0 days 00:00:27.953000,HARD,9.0,,
VER,0 days 00:01:25.398000,0 days 00:00:28.150000,0 days 00:00:29.213000,0 days 00:00:28.035000,HARD,10.0,,
VER,0 days 00:01:25.502000,0 days 00:00:28.161000,0 days 00:00:29.370000,0 days 00:00:27.971000,HARD,11.0,,
VER,0 days 00:01:25.410000,0 days 00:00:28.151000,0 days 00:00:29.284000,0 days 00:00:27.975000,HARD,12.0,,
VER,0 days 00:01:25.240000,0 days 00:00:28.057000,0 days 00:00:29.201000,0 days 00:00:27.982000,HARD,13.0,,
VER,0 days 00:01:25.683000,0 days 00:00:28.111000,0 days 00:00:29.501000,0 days 00:00:28.071000,HARD,14.0,,
VER,0 days 00:01:25.815000,0 days 00:00:28.179000,0 days 00:00:29.472000,0 days 00:00:28.164000,HARD,15.0,,
VER,0 days 00:01:25.598000,0 days 00:00:28.040000,0 days 00:00:29.439000,0 days 00:00:28.119000,HARD,16.0,,
VER,0 days 00:01:25.683000,0 days 00:00:28.074000,0 days 00:00:29.485000,0 days 00:00:28.124000,HARD,17.0,,
VER,0 days 00:01:25.585000,0 days 00:00:28.067000,0 days 00:00:29.469000,0 days 00:00:28.049000,HARD,18.0,,
VER,0 days 00:01:25.486000,0 days 00:00:28.053000,0 days 00:00:29.353000,0 days 00:00:28.080000,HARD,19.0,,
VER,0 days 00:01:25.901000,0 days 00:00:28.185000,0 days 00:00:29.481000,0 days 00:00:28.235000,HARD,20.0,,
VER,0 days 00:01:25.779000,0 days 00:00:28.079000,0 days 00:00:29.543000,0 days 00:00:28.157000,HARD,21.0,,
VER,0 days 00:01:25.912000,0 days 00:00:28.057000,0 days 00:00:29.562000,0 days 00:00:28.293000,HARD,22.0,,
VER,0 days 00:01:25.994000,0 days 00:00:28.178000,0 days 00:00:29.666000,0 days 00:00:28.150000,HARD,23.0,,
VER,0 days 00:01:25.751000,0 days 00:00:28.030000,0 days 00:00:29.503000,0 days 00:00:28.218000,HARD,24.0,,
VER,0 days 00:01:25.916000,0 days 00:00:28.045000,0 days 00:00:29.693000,0 days 00:00:28.178000,HARD,25.0,,
VER,0 days 00:01:26.185000,0 days 00:00:28.067000,0 days 00:00:29.921000,0 days 00:00:28.197000,HARD,26.0,,
VER,0 days 00:01:26.137000,0 days 00:00:28.058000,0 days 00:00:29.565000,0 days 00:00:28.514000,HARD,27.0,,
VER,0 days 00:01:27.235000,0 days 00:00:28.459000,0 days 00:00:30.060000,0 days 00:00:28.716000,HARD,28.0,,
VER,0 days 00:01:27.907000,0 days 00:00:28.567000,0 days 00:00:30.249000,0 days 00:00:29.091000,HARD,29.0,,
VER,0 days 00:01:28.393000,0 days 00:00:28.738000,0 days 00:00:30.474000,0 days 00:00:29.181000,HARD,30.0,,
VER,0 days 00:01:27.525000,0 days 00:00:28.415000,0 days 00:00:30.353000,0 days 00:00:28.757000,HARD,31.0,,
GAS,0 days 00:01:35.974000,,0 days 00:00:32.313000,0 days 00:00:29.984000,MEDIUM,1.0,,
GAS,0 days 00:01:28.696000,0 days 00:00:28.782000,0 days 00:00:30.575000,0 days 00:00:29.339000,MEDIUM,2.0,,
GAS,0 days 00:01:27.916000,0 days 00:00:28.714000,0 days 00:00:30.060000,0 days 00:00:29.142000,MEDIUM,3.0,,
