Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,SOFT,0 days 01:02:36.652000,4.0
VER,1.0,SOFT,0 days 01:04:15.902000,5.0
VER,1.0,SOFT,0 days 01:05:53.876000,6.0
VER,1.0,SOFT,0 days 01:07:31.882000,7.0
VER,1.0,SOFT,0 days 01:09:09.858000,8.0
VER,1.0,SOFT,0 days 01:10:47.893000,9.0
VER,1.0,SOFT,0 days 01:12:25.879000,10.0
VER,1.0,SOFT,0 days 01:14:03.900000,11.0
VER,1.0,SOFT,0 days 01:15:42.054000,12.0
VER,1.0,SOFT,0 days 01:17:20.332000,13.0
VER,1.0,SOFT,0 days 01:18:58.701000,14.0
VER,1.0,SOFT,0 days 01:20:37.184000,15.0
VER,1.0,SOFT,0 days 01:22:15.775000,16.0
VER,1.0,SOFT,0 days 01:23:54.257000,17.0
VER,2.0,SOFT,0 days 01:25:35.552000,1.0
VER,2.0,SOFT,0 days 01:27:33.930000,2.0
VER,2.0,SOFT,0 days 01:29:11.731000,3.0
VER,2.0,SOFT,0 days 01:30:49.379000,4.0
VER,2.0,SOFT,0 days 01:32:26.993000,5.0
VER,2.0,SOFT,0 days 01:34:04.705000,6.0
VER,2.0,SOFT,0 days 01:35:42.493000,7.0
VER,2.0,SOFT,0 days 01:37:20.075000,8.0
VER,2.0,SOFT,0 days 01:38:57.726000,9.0
VER,2.0,SOFT,0 days 01:40:35.278000,10.0
VER,2.0,SOFT,0 days 01:42:12.665000,11.0
VER,2.0,SOFT,0 days 01:43:50.037000,12.0
VER,2.0,SOFT,0 days 01:45:27.719000,13.0
VER,2.0,SOFT,0 days 01:47:05.098000,14.0
VER,2.0,SOFT,0 days 01:48:42.749000,15.0
VER,2.0,SOFT,0 days 01:50:20.320000,16.0
VER,2.0,SOFT,0 days 01:51:57.869000,17.0
VER,2.0,SOFT,0 days 01:53:35.300000,18.0
VER,2.0,SOFT,0 days 01:55:12.991000,19.0
VER,2.0,SOFT,0 days 01:56:50.677000,20.0
VER,2.0,SOFT,0 days 01:58:28.516000,21.0
VER,2.0,SOFT,0 days 02:00:06.366000,22.0
VER,3.0,HARD,0 days 02:01:47.330000,1.0
VER,3.0,HARD,0 days 02:03:45.820000,2.0
VER,3.0,HARD,0 days 02:05:22.117000,3.0
VER,3.0,HARD,0 days 02:06:58.563000,4.0
VER,3.0,HARD,0 days 02:08:35.505000,5.0
VER,3.0,HARD,0 days 02:10:36,6.0
