Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,SOFT,0 days 01:02:44.500000,1.0
VER,1.0,SOFT,0 days 01:04:48.012000,2.0
VER,1.0,SOFT,0 days 01:07:07.529000,3.0
VER,1.0,SOFT,0 days 01:10:11.554000,4.0
VER,1.0,SOFT,0 days 01:13:08.004000,5.0
VER,1.0,SOFT,0 days 01:15:01.955000,6.0
VER,1.0,SOFT,0 days 01:16:55.703000,7.0
VER,1.0,SOFT,0 days 01:18:47.657000,8.0
VER,1.0,SOFT,0 days 01:20:40.298000,9.0
VER,1.0,SOFT,0 days 01:22:33.830000,10.0
VER,1.0,SOFT,0 days 01:24:27.799000,11.0
VER,1.0,SOFT,0 days 01:26:22.433000,12.0
VER,1.0,SOFT,0 days 01:28:15.591000,13.0
VER,1.0,SOFT,0 days 01:30:09.319000,14.0
VER,1.0,SOFT,0 days 01:32:03.217000,15.0
VER,2.0,MEDIUM,0 days 01:34:01.037000,1.0
VER,2.0,MEDIUM,0 days 01:36:06.161000,2.0
VER,2.0,MEDIUM,0 days 01:37:56.908000,3.0
VER,2.0,MEDIUM,0 days 01:39:47.956000,4.0
VER,2.0,MEDIUM,0 days 01:41:39.869000,5.0
VER,2.0,MEDIUM,0 days 01:43:32.077000,6.0
VER,2.0,MEDIUM,0 days 01:45:24.252000,7.0
VER,2.0,MEDIUM,0 days 01:47:16.634000,8.0
VER,2.0,MEDIUM,0 days 01:49:08.907000,9.0
VER,2.0,MEDIUM,0 days 01:51:01.374000,10.0
VER,2.0,MEDIUM,0 days 01:52:53.929000,11.0
VER,2.0,MEDIUM,0 days 01:54:46.455000,12.0
VER,2.0,MEDIUM,0 days 01:56:39.324000,13.0
VER,2.0,MEDIUM,0 days 01:58:32.034000,14.0
VER,2.0,MEDIUM,0 days 02:00:24.796000,15.0
VER,3.0,MEDIUM,0 days 02:02:21.927000,1.0
VER,3.0,MEDIUM,0 days 02:04:25.591000,2.0
VER,3.0,MEDIUM,0 days 02:06:14.945000,3.0
VER,3.0,MEDIUM,0 days 02:08:06.089000,4.0
VER,3.0,MEDIUM,0 days 02:09:57.123000,5.0
VER,3.0,MEDIUM,0 days 02:11:48.592000,6.0
VER,3.0,MEDIUM,0 days 02:13:40.143000,7.0
VER,3.0,MEDIUM,0 days 02:15:31.730000,8.0
VER,3.0,MEDIUM,0 days 02:17:23.243000,9.0
VER,3.0,MEDIUM,0 days 02:19:15.503000,10.0
VER,3.0,MEDIUM,0 days 02:21:07.392000,11.0
VER,3.0,MEDIUM,0 days 02:22:59.557000,12.0
VER,3.0,MEDIUM,0 days 02:24:51.714000,13.0
VER,3.0,MEDIUM,0 days 02:26:44.445000,14.0
GAS,1.0,MEDIUM,0 days 01:02:44.500000,1.0
GAS,1.0,MEDIUM,0 days 01:04:51.843000,2.0
GAS,1.0,MEDIUM,0 days 01:07:23.623000,3.0
GAS,1.0,MEDIUM,0 days 01:10:22.762000,4.0
GAS,1.0,MEDIUM,0 days 01:13:11.935000,5.0
GAS,1.0,MEDIUM,0 days 01:15:07.288000,6.0
GAS,1.0,MEDIUM,0 days 01:17:02.721000,7.0
GAS,1.0,MEDIUM,0 days 01:18:58.437000,8.0
GAS,1.0,MEDIUM,0 days 01:20:55.549000,9.0
GAS,1.0,MEDIUM,0 days 01:22:52.781000,10.0
GAS,2.0,HARD,0 days 01:24:53.762000,1.0
GAS,2.0,HARD,0 days 01:27:01.523000,2.0
GAS,2.0,HARD,0 days 01:28:55.161000,3.0
GAS,2.0,HARD,0 days 01:30:49.730000,4.0
GAS,2.0,HARD,0 days 01:32:44.276000,5.0
GAS,2.0,HARD,0 days 01:34:39.011000,6.0
GAS,2.0,HARD,0 days 01:36:33.951000,7.0
GAS,2.0,HARD,0 days 01:38:28.205000,8.0
GAS,2.0,HARD,0 days 01:40:23.026000,9.0
GAS,2.0,HARD,0 days 01:42:18.497000,10.0
GAS,2.0,HARD,0 days 01:44:13.929000,11.0
GAS,2.0,HARD,0 days 01:46:10.010000,12.0
GAS,3.0,MEDIUM,0 days 01:48:09.525000,1.0
GAS,3.0,MEDIUM,0 days 01:50:16.260000,2.0
GAS,3.0,MEDIUM,0 days 01:52:09.262000,3.0
GAS,3.0,MEDIUM,0 days 01:54:02.730000,4.0
GAS,3.0,MEDIUM,0 days 01:55:56.991000,5.0
GAS,3.0,MEDIUM,0 days 01:57:50.854000,6.0
GAS,3.0,MEDIUM,0 days 01:59:44.414000,7.0
GAS,3.0,MEDIUM,0 days 02:01:37.923000,8.0
GAS,3.0,MEDIUM,0 days 02:03:31.349000,9.0
GAS,3.0,MEDIUM,0 days 02:05:24.927000,10.0
GAS,3.0,MEDIUM,0 days 02:07:18.511000,11.0
GAS,3.0,MEDIUM,0 days 02:09:12.269000,12.0
GAS,3.0,MEDIUM,0 days 02:11:06.654000,13.0
GAS,3.0,MEDIUM,0 days 02:13:02.828000,14.0
GAS,3.0,MEDIUM,0 days 02:14:56.837000,15.0
GAS,3.0,MEDIUM,0 days 02:16:50.922000,16.0
GAS,3.0,MEDIUM,0 days 02:18:45.374000,17.0
GAS,3.0,MEDIUM,0 days 02:20:39.247000,18.0
GAS,3.0,MEDIUM,0 days 02:22:33.240000,19.0
GAS,3.0,MEDIUM,0 days 02:24:27.328000,20.0
GAS,3.0,MEDIUM,0 days 02:26:21.534000,21.0
GAS,3.0,MEDIUM,0 days 02:28:15.526000,22.0
PER,1.0,MEDIUM,0 days 01:02:44.500000,1.0
PER,1.0,MEDIUM,0 days 01:04:40.823000,2.0
PER,1.0,MEDIUM,0 days 01:06:53.277000,3.0
PER,1.0,MEDIUM,0 days 01:09:59.846000,4.0
PER,1.0,MEDIUM,0 days 01:13:05.713000,5.0
PER,1.0,MEDIUM,0 days 01:14:58.585000,6.0
PER,1.0,MEDIUM,0 days 01:16:51.293000,7.0
PER,1.0,MEDIUM,0 days 01:18:44.301000,8.0
PER,1.0,MEDIUM,0 days 01:20:37.836000,9.0
PER,1.0,MEDIUM,0 days 01:22:32.639000,10.0
PER,1.0,MEDIUM,0 days 01:24:27.210000,11.0
PER,1.0,MEDIUM,0 days 01:26:22.053000,12.0
PER,1.0,MEDIUM,0 days 01:28:17.216000,13.0
PER,1.0,MEDIUM,0 days 01:30:12.493000,14.0
PER,2.0,MEDIUM,0 days 01:32:11.563000,1.0
PER,2.0,MEDIUM,0 days 01:34:16.534000,2.0
PER,2.0,MEDIUM,0 days 01:36:08.090000,3.0
PER,2.0,MEDIUM,0 days 01:37:59.779000,4.0
PER,2.0,MEDIUM,0 days 01:39:52.028000,5.0
PER,2.0,MEDIUM,0 days 01:41:44.585000,6.0
PER,2.0,MEDIUM,0 days 01:43:38.250000,7.0
PER,2.0,MEDIUM,0 days 01:45:31.055000,8.0
PER,2.0,MEDIUM,0 days 01:47:24.178000,9.0
PER,2.0,MEDIUM,0 days 01:49:17.561000,10.0
PER,2.0,MEDIUM,0 days 01:51:11.035000,11.0
PER,2.0,MEDIUM,0 days 01:53:04.386000,12.0
PER,2.0,MEDIUM,0 days 01:54:58.116000,13.0
PER,3.0,HARD,0 days 01:56:56.388000,1.0
PER,3.0,HARD,0 days 01:59:01.442000,2.0
PER,3.0,HARD,0 days 02:00:52.206000,3.0
PER,3.0,HARD,0 days 02:02:43.431000,4.0
PER,3.0,HARD,0 days 02:04:34.716000,5.0
PER,3.0,HARD,0 days 02:06:26.376000,6.0
PER,3.0,HARD,0 days 02:08:18.261000,7.0
PER,3.0,HARD,0 days 02:10:10.408000,8.0
PER,3.0,HARD,0 days 02:12:02.361000,9.0
PER,3.0,HARD,0 days 02:13:54.892000,10.0
PER,3.0,HARD,0 days 02:15:47.242000,11.0
PER,3.0,HARD,0 days 02:17:39.654000,12.0
PER,3.0,HARD,0 days 02:19:32.203000,13.0
PER,3.0,HARD,0 days 02:21:24.474000,14.0
PER,3.0,HARD,0 days 02:23:16.926000,15.0
PER,3.0,HARD,0 days 02:25:09.966000,16.0
PER,3.0,HARD,0 days 02:27:02.637000,17.0
ALO,1.0,MEDIUM,0 days 01:02:44.500000,1.0
ALO,1.0,MEDIUM,0 days 01:04:44.435000,2.0
ALO,1.0,MEDIUM,0 days 01:07:00.331000,3.0
ALO,1.0,MEDIUM,0 days 01:10:04.098000,4.0
ALO,1.0,MEDIUM,0 days 01:13:06.286000,5.0
ALO,1.0,MEDIUM,0 days 01:15:00.633000,6.0
ALO,1.0,MEDIUM,0 days 01:16:54.908000,7.0
ALO,1.0,MEDIUM,0 days 01:18:49.599000,8.0
ALO,1.0,MEDIUM,0 days 01:20:44.609000,9.0
ALO,1.0,MEDIUM,0 days 01:22:40.068000,10.0
ALO,1.0,MEDIUM,0 days 01:24:35.424000,11.0
ALO,2.0,MEDIUM,0 days 01:26:35.175000,1.0
ALO,2.0,MEDIUM,0 days 01:28:42.985000,2.0
ALO,2.0,MEDIUM,0 days 01:30:37.572000,3.0
ALO,2.0,MEDIUM,0 days 01:32:33.410000,4.0
ALO,2.0,MEDIUM,0 days 01:34:28.593000,5.0
ALO,2.0,MEDIUM,0 days 01:36:22.547000,6.0
ALO,2.0,MEDIUM,0 days 01:38:17.501000,7.0
ALO,2.0,MEDIUM,0 days 01:40:12.137000,8.0
ALO,2.0,MEDIUM,0 days 01:42:07.059000,9.0
ALO,2.0,MEDIUM,0 days 01:44:02.328000,10.0
ALO,2.0,MEDIUM,0 days 01:45:57.535000,11.0
ALO,2.0,MEDIUM,0 days 01:47:52.732000,12.0
ALO,2.0,MEDIUM,0 days 01:49:47.588000,13.0
ALO,2.0,MEDIUM,0 days 01:51:42.757000,14.0
ALO,3.0,HARD,0 days 01:53:42.227000,1.0
ALO,3.0,HARD,0 days 01:55:50.365000,2.0
ALO,3.0,HARD,0 days 01:57:43.705000,3.0
ALO,3.0,HARD,0 days 01:59:36.686000,4.0
ALO,3.0,HARD,0 days 02:01:30.362000,5.0
ALO,3.0,HARD,0 days 02:03:24.517000,6.0
ALO,3.0,HARD,0 days 02:05:18.252000,7.0
ALO,3.0,HARD,0 days 02:07:11.624000,8.0
ALO,3.0,HARD,0 days 02:09:04.711000,9.0
ALO,3.0,HARD,0 days 02:10:57.912000,10.0
ALO,3.0,HARD,0 days 02:12:50.780000,11.0
ALO,3.0,HARD,0 days 02:14:43.810000,12.0
ALO,3.0,HARD,0 days 02:16:37.025000,13.0
ALO,3.0,HARD,0 days 02:18:30.382000,14.0
ALO,3.0,HARD,0 days 02:20:23.758000,15.0
ALO,3.0,HARD,0 days 02:22:16.876000,16.0
ALO,3.0,HARD,0 days 02:24:09.954000,17.0
ALO,3.0,HARD,0 days 02:26:03.267000,18.0
ALO,3.0,HARD,0 days 02:27:57.060000,19.0
LEC,1.0,SOFT,0 days 01:02:44.500000,1.0
LEC,1.0,SOFT,0 days 01:04:48.770000,2.0
LEC,1.0,SOFT,0 days 01:07:09.250000,3.0
LEC,2.0,MEDIUM,0 days 01:10:16.519000,1.0
LEC,2.0,MEDIUM,0 days 01:13:12.755000,2.0
LEC,2.0,MEDIUM,0 days 01:15:07.924000,3.0
LEC,2.0,MEDIUM,0 days 01:17:03.200000,4.0
LEC,2.0,MEDIUM,0 days 01:18:58.779000,5.0
LEC,2.0,MEDIUM,0 days 01:20:54.636000,6.0
LEC,2.0,MEDIUM,0 days 01:22:50.958000,7.0
LEC,2.0,MEDIUM,0 days 01:24:45.846000,8.0
LEC,2.0,MEDIUM,0 days 01:26:41.447000,9.0
LEC,2.0,MEDIUM,0 days 01:28:36.118000,10.0
LEC,2.0,MEDIUM,0 days 01:30:31.147000,11.0
LEC,2.0,MEDIUM,0 days 01:32:25.279000,12.0
LEC,2.0,MEDIUM,0 days 01:34:20.003000,13.0
LEC,2.0,MEDIUM,0 days 01:36:15.663000,14.0
LEC,2.0,MEDIUM,0 days 01:38:09.934000,15.0
LEC,2.0,MEDIUM,0 days 01:40:04.509000,16.0
LEC,2.0,MEDIUM,0 days 01:41:59.658000,17.0
LEC,2.0,MEDIUM,0 days 01:43:54.273000,18.0
LEC,2.0,MEDIUM,0 days 01:45:49.355000,19.0
LEC,2.0,MEDIUM,0 days 01:47:44.356000,20.0
LEC,2.0,MEDIUM,0 days 01:49:38.996000,21.0
LEC,2.0,MEDIUM,0 days 01:51:34.154000,22.0
LEC,3.0,MEDIUM,0 days 01:53:33.729000,1.0
LEC,3.0,MEDIUM,0 days 01:55:41.281000,2.0
LEC,3.0,MEDIUM,0 days 01:57:33.796000,3.0
LEC,3.0,MEDIUM,0 days 01:59:26.256000,4.0
LEC,3.0,MEDIUM,0 days 02:01:18.766000,5.0
LEC,3.0,MEDIUM,0 days 02:03:11.429000,6.0
LEC,3.0,MEDIUM,0 days 02:05:03.106000,7.0
