Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
ALO,0 days 00:01:55.356000,0 days 00:00:32.749000,0 days 00:00:51.372000,0 days 00:00:31.235000,MEDIUM,10.0,,
ALO,0 days 00:01:59.751000,0 days 00:00:32.737000,0 days 00:00:51.642000,0 days 00:00:35.372000,MEDIUM,11.0,,0 days 01:26:31.530000
ALO,0 days 00:02:07.810000,0 days 00:00:46.095000,0 days 00:00:51.169000,0 days 00:00:30.546000,MEDIUM,1.0,0 days 01:26:54.140000,
ALO,0 days 00:01:54.587000,0 days 00:00:32.387000,0 days 00:00:51.430000,0 days 00:00:30.770000,MEDIUM,2.0,,
ALO,0 days 00:01:55.838000,0 days 00:00:32.379000,0 days 00:00:52.559000,0 days 00:00:30.900000,MEDIUM,3.0,,
ALO,0 days 00:01:55.183000,0 days 00:00:32.209000,0 days 00:00:52.294000,0 days 00:00:30.680000,MEDIUM,4.0,,
ALO,0 days 00:01:53.954000,0 days 00:00:31.963000,0 days 00:00:51.083000,0 days 00:00:30.908000,MEDIUM,5.0,,
ALO,0 days 00:01:54.954000,0 days 00:00:32.943000,0 days 00:00:51.021000,0 days 00:00:30.990000,MEDIUM,6.0,,
ALO,0 days 00:01:54.636000,0 days 00:00:32.783000,0 days 00:00:50.972000,0 days 00:00:30.881000,MEDIUM,7.0,,
ALO,0 days 00:01:54.922000,0 days 00:00:32.726000,0 days 00:00:51.141000,0 days 00:00:31.055000,MEDIUM,8.0,,
ALO,0 days 00:01:55.269000,0 days 00:00:33.017000,0 days 00:00:51.148000,0 days 00:00:31.104000,MEDIUM,9.0,,
ALO,0 days 00:01:55.207000,0 days 00:00:32.954000,0 days 00:00:51.309000,0 days 00:00:30.944000,MEDIUM,10.0,,
ALO,0 days 00:01:55.197000,0 days 00:00:32.848000,0 days 00:00:51.273000,0 days 00:00:31.076000,MEDIUM,11.0,,
ALO,0 days 00:01:54.856000,0 days 00:00:32.774000,0 days 00:00:51.133000,0 days 00:00:30.949000,MEDIUM,12.0,,
ALO,0 days 00:01:55.169000,0 days 00:00:32.714000,0 days 00:00:51.441000,0 days 00:00:31.014000,MEDIUM,13.0,,
ALO,0 days 00:01:59.470000,0 days 00:00:32.657000,0 days 00:00:51.369000,0 days 00:00:35.444000,MEDIUM,14.0,,0 days 01:53:38.554000
ALO,0 days 00:02:08.138000,0 days 00:00:47.425000,0 days 00:00:50.372000,0 days 00:00:30.341000,HARD,1.0,0 days 01:54:02.548000,
ALO,0 days 00:01:53.340000,0 days 00:00:31.753000,0 days 00:00:51.221000,0 days 00:00:30.366000,HARD,2.0,,
ALO,0 days 00:01:52.981000,0 days 00:00:31.763000,0 days 00:00:50.725000,0 days 00:00:30.493000,HARD,3.0,,
ALO,0 days 00:01:53.676000,0 days 00:00:32.014000,0 days 00:00:50.755000,0 days 00:00:30.907000,HARD,4.0,,
ALO,0 days 00:01:54.155000,0 days 00:00:32.570000,0 days 00:00:50.737000,0 days 00:00:30.848000,HARD,5.0,,
ALO,0 days 00:01:53.735000,0 days 00:00:32.534000,0 days 00:00:50.517000,0 days 00:00:30.684000,HARD,6.0,,
ALO,0 days 00:01:53.372000,0 days 00:00:32.350000,0 days 00:00:50.312000,0 days 00:00:30.710000,HARD,7.0,,
ALO,0 days 00:01:53.087000,0 days 00:00:32.480000,0 days 00:00:50.082000,0 days 00:00:30.525000,HARD,8.0,,
ALO,0 days 00:01:53.201000,0 days 00:00:32.371000,0 days 00:00:50.292000,0 days 00:00:30.538000,HARD,9.0,,
ALO,0 days 00:01:52.868000,0 days 00:00:32.353000,0 days 00:00:49.899000,0 days 00:00:30.616000,HARD,10.0,,
ALO,0 days 00:01:53.030000,0 days 00:00:32.437000,0 days 00:00:50.059000,0 days 00:00:30.534000,HARD,11.0,,
ALO,0 days 00:01:53.215000,0 days 00:00:32.416000,0 days 00:00:50.126000,0 days 00:00:30.673000,HARD,12.0,,
ALO,0 days 00:01:53.357000,0 days 00:00:32.380000,0 days 00:00:50.346000,0 days 00:00:30.631000,HARD,13.0,,
ALO,0 days 00:01:53.376000,0 days 00:00:32.426000,0 days 00:00:50.349000,0 days 00:00:30.601000,HARD,14.0,,
ALO,0 days 00:01:53.118000,0 days 00:00:32.335000,0 days 00:00:50.070000,0 days 00:00:30.713000,HARD,15.0,,
ALO,0 days 00:01:53.078000,0 days 00:00:32.426000,0 days 00:00:50.060000,0 days 00:00:30.592000,HARD,16.0,,
ALO,0 days 00:01:53.313000,0 days 00:00:32.489000,0 days 00:00:50.171000,0 days 00:00:30.653000,HARD,17.0,,
ALO,0 days 00:01:53.793000,0 days 00:00:32.265000,0 days 00:00:50.611000,0 days 00:00:30.917000,HARD,18.0,,
ALO,0 days 00:01:53.760000,0 days 00:00:32.532000,0 days 00:00:50.825000,0 days 00:00:30.403000,HARD,19.0,,
LEC,0 days 00:02:04.040000,,0 days 00:00:54.963000,0 days 00:00:31.825000,SOFT,1.0,,
LEC,0 days 00:02:20.480000,0 days 00:00:32.031000,0 days 00:01:05.379000,0 days 00:00:43.070000,SOFT,2.0,,
LEC,,0 days 00:00:46.598000,0 days 00:01:23.976000,0 days 00:00:56.638000,SOFT,3.0,,0 days 01:10:12.741000
LEC,,0 days 00:00:59.133000,0 days 00:01:17.079000,0 days 00:00:40.080000,MEDIUM,1.0,0 days 01:10:36.969000,
LEC,0 days 00:01:55.169000,0 days 00:00:31.824000,0 days 00:00:52.540000,0 days 00:00:30.805000,MEDIUM,2.0,,
LEC,0 days 00:01:55.276000,0 days 00:00:32.147000,0 days 00:00:52.273000,0 days 00:00:30.856000,MEDIUM,3.0,,
LEC,0 days 00:01:55.579000,0 days 00:00:32.030000,0 days 00:00:52.516000,0 days 00:00:31.033000,MEDIUM,4.0,,
LEC,0 days 00:01:55.857000,0 days 00:00:31.943000,0 days 00:00:53.007000,0 days 00:00:30.907000,MEDIUM,5.0,,
LEC,0 days 00:01:56.322000,0 days 00:00:32.183000,0 days 00:00:52.809000,0 days 00:00:31.330000,MEDIUM,6.0,,
LEC,0 days 00:01:54.888000,0 days 00:00:32.266000,0 days 00:00:51.683000,0 days 00:00:30.939000,MEDIUM,7.0,,
LEC,0 days 00:01:55.601000,0 days 00:00:32.098000,0 days 00:00:52.365000,0 days 00:00:31.138000,MEDIUM,8.0,,
LEC,0 days 00:01:54.671000,0 days 00:00:32.044000,0 days 00:00:51.732000,0 days 00:00:30.895000,MEDIUM,9.0,,
LEC,0 days 00:01:55.029000,0 days 00:00:32.394000,0 days 00:00:51.634000,0 days 00:00:31.001000,MEDIUM,10.0,,
LEC,0 days 00:01:54.132000,0 days 00:00:31.974000,0 days 00:00:51.261000,0 days 00:00:30.897000,MEDIUM,11.0,,
LEC,0 days 00:01:54.724000,0 days 00:00:32.236000,0 days 00:00:51.581000,0 days 00:00:30.907000,MEDIUM,12.0,,
LEC,0 days 00:01:55.660000,0 days 00:00:32.733000,0 days 00:00:51.677000,0 days 00:00:31.250000,MEDIUM,13.0,,
LEC,0 days 00:01:54.271000,0 days 00:00:32.619000,0 days 00:00:50.894000,0 days 00:00:30.758000,MEDIUM,14.0,,
LEC,0 days 00:01:54.575000,0 days 00:00:32.660000,0 days 00:00:51.062000,0 days 00:00:30.853000,MEDIUM,15.0,,
LEC,0 days 00:01:55.149000,0 days 00:00:32.652000,0 days 00:00:51.273000,0 days 00:00:31.224000,MEDIUM,16.0,,
LEC,0 days 00:01:54.615000,0 days 00:00:32.569000,0 days 00:00:50.978000,0 days 00:00:31.068000,MEDIUM,17.0,,
LEC,0 days 00:01:55.082000,0 days 00:00:32.656000,0 days 00:00:51.370000,0 days 00:00:31.056000,MEDIUM,18.0,,
LEC,0 days 00:01:55.001000,0 days 00:00:32.826000,0 days 00:00:51.148000,0 days 00:00:31.027000,MEDIUM,19.0,,
