Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,HARD,0 days 01:02:44.148000,1.0
VER,1.0,HARD,0 days 01:04:34.218000,2.0
VER,1.0,HARD,0 days 01:06:15.814000,3.0
VER,1.0,HARD,0 days 01:07:57.324000,4.0
VER,1.0,HARD,0 days 01:09:38.467000,5.0
VER,1.0,HARD,0 days 01:11:19.775000,6.0
VER,1.0,HARD,0 days 01:13:01.088000,7.0
VER,1.0,HARD,0 days 01:14:41.511000,8.0
VER,1.0,HARD,0 days 01:16:21.688000,9.0
VER,1.0,HARD,0 days 01:18:01.952000,10.0
VER,1.0,HARD,0 days 01:19:42.360000,11.0
VER,1.0,HARD,0 days 01:21:22.783000,12.0
VER,1.0,HARD,0 days 01:23:03.385000,13.0
VER,1.0,HARD,0 days 01:24:44.078000,14.0
VER,1.0,HARD,0 days 01:26:24.711000,15.0
VER,1.0,HARD,0 days 01:28:04.917000,16.0
VER,1.0,HARD,0 days 01:29:45.307000,17.0
VER,1.0,HARD,0 days 01:31:25.788000,18.0
VER,1.0,HARD,0 days 01:33:06.252000,19.0
VER,1.0,HARD,0 days 01:34:46.998000,20.0
VER,1.0,HARD,0 days 01:36:45.292000,21.0
VER,1.0,HARD,0 days 01:39:37.375000,22.0
VER,1.0,HARD,0 days 01:42:07.341000,23.0
VER,1.0,HARD,0 days 01:43:50.687000,24.0
VER,1.0,HARD,0 days 01:45:32.658000,25.0
VER,1.0,HARD,0 days 01:47:13.358000,26.0
VER,1.0,HARD,0 days 01:48:53.602000,27.0
VER,1.0,HARD,0 days 01:50:34.782000,28.0
VER,1.0,HARD,0 days 01:52:16.213000,29.0
VER,1.0,HARD,0 days 01:53:56.650000,30.0
VER,1.0,HARD,0 days 01:55:36.976000,31.0
VER,1.0,HARD,0 days 01:57:17.223000,32.0
VER,1.0,HARD,0 days 01:58:57.256000,33.0
VER,1.0,HARD,0 days 02:00:37.343000,34.0
VER,1.0,HARD,0 days 02:02:17.721000,35.0
VER,1.0,HARD,0 days 02:03:57.987000,36.0
VER,1.0,HARD,0 days 02:05:38.359000,37.0
VER,1.0,HARD,0 days 02:07:18.583000,38.0
VER,1.0,HARD,0 days 02:08:59.193000,39.0
VER,1.0,HARD,0 days 02:10:40.366000,40.0
VER,2.0,MEDIUM,0 days 02:12:29.174000,1.0
VER,2.0,MEDIUM,0 days 02:14:28.422000,2.0
VER,2.0,MEDIUM,0 days 02:16:06.135000,3.0
VER,2.0,MEDIUM,0 days 02:18:02.492000,4.0
VER,2.0,MEDIUM,0 days 02:20:20.014000,5.0
VER,2.0,MEDIUM,0 days 02:22:04.953000,6.0
VER,2.0,MEDIUM,0 days 02:23:42.523000,7.0
VER,2.0,MEDIUM,0 days 02:25:20.613000,8.0
VER,2.0,MEDIUM,0 days 02:26:58.946000,9.0
VER,2.0,MEDIUM,0 days 02:28:36.031000,10.0
VER,2.0,MEDIUM,0 days 02:30:15.037000,11.0
VER,2.0,MEDIUM,0 days 02:31:52.181000,12.0
VER,2.0,MEDIUM,0 days 02:33:29.016000,13.0
VER,2.0,MEDIUM,0 days 02:35:06.148000,14.0
VER,2.0,MEDIUM,0 days 02:36:44.344000,15.0
VER,2.0,MEDIUM,0 days 02:38:21.243000,16.0
VER,2.0,MEDIUM,0 days 02:39:58.762000,17.0
VER,2.0,MEDIUM,0 days 02:41:38.061000,18.0
VER,2.0,MEDIUM,0 days 02:43:14.973000,19.0
VER,2.0,MEDIUM,0 days 02:44:51.721000,20.0
VER,2.0,MEDIUM,0 days 02:46:28.479000,21.0
VER,2.0,MEDIUM,0 days 02:48:05.054000,22.0
GAS,1.0,MEDIUM,0 days 01:02:44.148000,1.0
GAS,1.0,MEDIUM,0 days 01:04:34.506000,2.0
GAS,1.0,MEDIUM,0 days 01:06:16.859000,3.0
GAS,1.0,MEDIUM,0 days 01:07:58.301000,4.0
GAS,1.0,MEDIUM,0 days 01:09:39.635000,5.0
GAS,1.0,MEDIUM,0 days 01:11:20.927000,6.0
GAS,1.0,MEDIUM,0 days 01:13:02.756000,7.0
GAS,1.0,MEDIUM,0 days 01:14:44.155000,8.0
GAS,1.0,MEDIUM,0 days 01:16:24.832000,9.0
GAS,1.0,MEDIUM,0 days 01:18:05.895000,10.0
GAS,1.0,MEDIUM,0 days 01:19:46.273000,11.0
GAS,1.0,MEDIUM,0 days 01:21:27.001000,12.0
GAS,1.0,MEDIUM,0 days 01:23:07.440000,13.0
GAS,1.0,MEDIUM,0 days 01:24:48.269000,14.0
GAS,1.0,MEDIUM,0 days 01:26:28.896000,15.0
GAS,1.0,MEDIUM,0 days 01:28:09.498000,16.0
GAS,1.0,MEDIUM,0 days 01:29:50.427000,17.0
GAS,1.0,MEDIUM,0 days 01:31:31.100000,18.0
GAS,1.0,MEDIUM,0 days 01:33:11.966000,19.0
GAS,1.0,MEDIUM,0 days 01:34:53.027000,20.0
GAS,2.0,HARD,0 days 01:37:01.748000,1.0
GAS,2.0,HARD,0 days 01:39:51.423000,2.0
GAS,2.0,HARD,0 days 01:42:12.153000,3.0
GAS,2.0,HARD,0 days 01:43:55.497000,4.0
GAS,2.0,HARD,0 days 01:45:37.904000,5.0
GAS,2.0,HARD,0 days 01:47:18.952000,6.0
GAS,2.0,HARD,0 days 01:48:59.872000,7.0
GAS,2.0,HARD,0 days 01:50:40.268000,8.0
