Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:27.912000,,0 days 00:00:30.370000,0 days 00:00:23.495000,MEDIUM,4.0,,
VER,0 days 00:01:25.157000,0 days 00:00:30.527000,0 days 00:00:30.848000,0 days 00:00:23.782000,MEDIUM,5.0,,
VER,0 days 00:01:25.070000,0 days 00:00:30.491000,0 days 00:00:30.724000,0 days 00:00:23.855000,MEDIUM,6.0,,
VER,0 days 00:01:24.542000,0 days 00:00:30.403000,0 days 00:00:30.495000,0 days 00:00:23.644000,MEDIUM,7.0,,
VER,0 days 00:01:24.843000,0 days 00:00:30.395000,0 days 00:00:30.707000,0 days 00:00:23.741000,MEDIUM,8.0,,
VER,0 days 00:01:24.596000,0 days 00:00:30.248000,0 days 00:00:30.586000,0 days 00:00:23.762000,MEDIUM,9.0,,
VER,0 days 00:01:24.487000,0 days 00:00:30.235000,0 days 00:00:30.487000,0 days 00:00:23.765000,MEDIUM,10.0,,
VER,0 days 00:01:24.509000,0 days 00:00:30.362000,0 days 00:00:30.468000,0 days 00:00:23.679000,MEDIUM,11.0,,
VER,0 days 00:01:24.437000,0 days 00:00:30.271000,0 days 00:00:30.533000,0 days 00:00:23.633000,MEDIUM,12.0,,
VER,0 days 00:01:24.405000,0 days 00:00:30.290000,0 days 00:00:30.405000,0 days 00:00:23.710000,MEDIUM,13.0,,
VER,0 days 00:01:24.462000,0 days 00:00:30.318000,0 days 00:00:30.352000,0 days 00:00:23.792000,MEDIUM,14.0,,
VER,0 days 00:01:24.306000,0 days 00:00:30.274000,0 days 00:00:30.285000,0 days 00:00:23.747000,MEDIUM,15.0,,
VER,0 days 00:01:24.355000,0 days 00:00:30.336000,0 days 00:00:30.307000,0 days 00:00:23.712000,MEDIUM,16.0,,
VER,0 days 00:01:24.201000,0 days 00:00:30.251000,0 days 00:00:30.200000,0 days 00:00:23.750000,MEDIUM,17.0,,
VER,0 days 00:01:24.121000,0 days 00:00:30.331000,0 days 00:00:30.156000,0 days 00:00:23.634000,MEDIUM,18.0,,
VER,0 days 00:01:24.373000,0 days 00:00:30.364000,0 days 00:00:30.315000,0 days 00:00:23.694000,MEDIUM,19.0,,
VER,0 days 00:01:24.214000,0 days 00:00:30.292000,0 days 00:00:30.210000,0 days 00:00:23.712000,MEDIUM,20.0,,
VER,0 days 00:01:24.195000,0 days 00:00:30.357000,0 days 00:00:30.206000,0 days 00:00:23.632000,MEDIUM,21.0,,
VER,0 days 00:01:24.396000,0 days 00:00:30.324000,0 days 00:00:30.217000,0 days 00:00:23.855000,MEDIUM,22.0,,
VER,0 days 00:01:24.065000,0 days 00:00:30.213000,0 days 00:00:30.134000,0 days 00:00:23.718000,MEDIUM,23.0,,
VER,0 days 00:01:24.012000,0 days 00:00:30.306000,0 days 00:00:30.065000,0 days 00:00:23.641000,MEDIUM,24.0,,
VER,0 days 00:01:24.360000,0 days 00:00:30.326000,0 days 00:00:30.345000,0 days 00:00:23.689000,MEDIUM,25.0,,
VER,0 days 00:01:27.151000,0 days 00:00:30.367000,0 days 00:00:30.662000,0 days 00:00:26.122000,MEDIUM,26.0,,0 days 01:34:30.758000
VER,0 days 00:01:42.007000,0 days 00:00:48.429000,0 days 00:00:30.204000,0 days 00:00:23.374000,HARD,1.0,0 days 01:34:52.164000,
VER,0 days 00:01:23.777000,0 days 00:00:30.109000,0 days 00:00:30.145000,0 days 00:00:23.523000,HARD,2.0,,
VER,0 days 00:01:23.717000,0 days 00:00:30.176000,0 days 00:00:30.036000,0 days 00:00:23.505000,HARD,3.0,,
VER,0 days 00:01:23.636000,0 days 00:00:30.286000,0 days 00:00:29.961000,0 days 00:00:23.389000,HARD,4.0,,
VER,0 days 00:01:23.687000,0 days 00:00:30.161000,0 days 00:00:30.061000,0 days 00:00:23.465000,HARD,5.0,,
VER,0 days 00:01:23.762000,0 days 00:00:30.210000,0 days 00:00:30.048000,0 days 00:00:23.504000,HARD,6.0,,
VER,0 days 00:01:23.624000,0 days 00:00:30.068000,0 days 00:00:30.108000,0 days 00:00:23.448000,HARD,7.0,,
VER,0 days 00:01:23.590000,0 days 00:00:30.350000,0 days 00:00:29.744000,0 days 00:00:23.496000,HARD,8.0,,
VER,0 days 00:01:23.292000,0 days 00:00:30.190000,0 days 00:00:29.706000,0 days 00:00:23.396000,HARD,9.0,,
VER,0 days 00:01:23.523000,0 days 00:00:30.208000,0 days 00:00:29.828000,0 days 00:00:23.487000,HARD,10.0,,
VER,0 days 00:01:23.507000,0 days 00:00:30.070000,0 days 00:00:29.794000,0 days 00:00:23.643000,HARD,11.0,,
VER,0 days 00:01:23.489000,0 days 00:00:29.983000,0 days 00:00:29.946000,0 days 00:00:23.560000,HARD,12.0,,
VER,0 days 00:01:23.285000,0 days 00:00:30.034000,0 days 00:00:29.823000,0 days 00:00:23.428000,HARD,13.0,,
VER,0 days 00:01:23.250000,0 days 00:00:30.110000,0 days 00:00:29.707000,0 days 00:00:23.433000,HARD,14.0,,
VER,0 days 00:01:23.470000,0 days 00:00:30.071000,0 days 00:00:29.710000,0 days 00:00:23.689000,HARD,15.0,,
VER,0 days 00:01:24.143000,0 days 00:00:30.126000,0 days 00:00:30.073000,0 days 00:00:23.944000,HARD,16.0,,
VER,0 days 00:01:23.705000,0 days 00:00:30.180000,0 days 00:00:29.844000,0 days 00:00:23.681000,HARD,17.0,,
VER,0 days 00:01:23.023000,0 days 00:00:30.087000,0 days 00:00:29.534000,0 days 00:00:23.402000,HARD,18.0,,
VER,0 days 00:01:23.309000,0 days 00:00:29.994000,0 days 00:00:29.681000,0 days 00:00:23.634000,HARD,19.0,,
VER,0 days 00:01:23.338000,0 days 00:00:30.074000,0 days 00:00:29.622000,0 days 00:00:23.642000,HARD,20.0,,
VER,0 days 00:01:23.772000,0 days 00:00:30.045000,0 days 00:00:29.962000,0 days 00:00:23.765000,HARD,21.0,,
VER,0 days 00:01:23.930000,0 days 00:00:30.349000,0 days 00:00:29.945000,0 days 00:00:23.636000,HARD,22.0,,
VER,0 days 00:01:23.639000,0 days 00:00:30.174000,0 days 00:00:29.759000,0 days 00:00:23.706000,HARD,23.0,,
VER,0 days 00:01:23.608000,0 days 00:00:30.117000,0 days 00:00:29.856000,0 days 00:00:23.635000,HARD,24.0,,
VER,0 days 00:01:23.487000,0 days 00:00:30.054000,0 days 00:00:29.713000,0 days 00:00:23.720000,HARD,25.0,,
VER,0 days 00:01:23.822000,0 days 00:00:30.085000,0 days 00:00:30.065000,0 days 00:00:23.672000,HARD,26.0,,
VER,0 days 00:01:23.782000,0 days 00:00:30.042000,0 days 00:00:29.935000,0 days 00:00:23.805000,HARD,27.0,,
VER,0 days 00:01:26.210000,0 days 00:00:30.048000,0 days 00:00:29.879000,0 days 00:00:26.283000,HARD,28.0,,0 days 02:13:52.223000
VER,0 days 00:01:42.723000,0 days 00:00:48.720000,0 days 00:00:29.495000,0 days 00:00:24.508000,MEDIUM,4.0,0 days 02:14:13.847000,
VER,0 days 00:01:20.504000,0 days 00:00:29.265000,0 days 00:00:28.662000,0 days 00:00:22.577000,MEDIUM,5.0,,
VER,0 days 00:01:23.935000,0 days 00:00:30.478000,0 days 00:00:30.097000,0 days 00:00:23.360000,MEDIUM,6.0,,
VER,0 days 00:01:22.847000,0 days 00:00:29.887000,0 days 00:00:29.754000,0 days 00:00:23.206000,MEDIUM,7.0,,
VER,0 days 00:01:22.600000,0 days 00:00:29.780000,0 days 00:00:29.516000,0 days 00:00:23.304000,MEDIUM,8.0,,
VER,0 days 00:01:22.425000,0 days 00:00:29.793000,0 days 00:00:29.310000,0 days 00:00:23.322000,MEDIUM,9.0,,
VER,0 days 00:01:22.650000,0 days 00:00:29.828000,0 days 00:00:29.441000,0 days 00:00:23.381000,MEDIUM,10.0,,
VER,0 days 00:01:21.880000,0 days 00:00:29.697000,0 days 00:00:29.184000,0 days 00:00:22.999000,MEDIUM,11.0,,
VER,0 days 00:01:21.554000,0 days 00:00:29.568000,0 days 00:00:29.102000,0 days 00:00:22.884000,MEDIUM,12.0,,
VER,0 days 00:01:21.520000,0 days 00:00:29.668000,0 days 00:00:28.891000,0 days 00:00:22.961000,MEDIUM,13.0,,
VER,0 days 00:01:21.693000,0 days 00:00:29.716000,0 days 00:00:28.995000,0 days 00:00:22.982000,MEDIUM,14.0,,
VER,0 days 00:01:21.772000,0 days 00:00:29.668000,0 days 00:00:29.032000,0 days 00:00:23.072000,MEDIUM,15.0,,
VER,0 days 00:01:22.122000,0 days 00:00:29.701000,0 days 00:00:29.256000,0 days 00:00:23.165000,MEDIUM,16.0,,
VER,0 days 00:01:22.223000,0 days 00:00:29.678000,0 days 00:00:29.303000,0 days 00:00:23.242000,MEDIUM,17.0,,
VER,0 days 00:01:21.941000,0 days 00:00:29.841000,0 days 00:00:29.108000,0 days 00:00:22.992000,MEDIUM,18.0,,
VER,0 days 00:01:21.754000,0 days 00:00:29.656000,0 days 00:00:29.022000,0 days 00:00:23.076000,MEDIUM,19.0,,
VER,0 days 00:01:21.524000,0 days 00:00:29.603000,0 days 00:00:28.781000,0 days 00:00:23.140000,MEDIUM,20.0,,
VER,0 days 00:01:21.180000,0 days 00:00:29.516000,0 days 00:00:28.719000,0 days 00:00:22.945000,MEDIUM,21.0,,
VER,0 days 00:01:22.234000,0 days 00:00:29.633000,0 days 00:00:29.233000,0 days 00:00:23.368000,MEDIUM,22.0,,
NOR,0 days 00:01:29.901000,,0 days 00:00:31.302000,0 days 00:00:23.736000,MEDIUM,1.0,,
NOR,0 days 00:01:25.820000,0 days 00:00:30.556000,0 days 00:00:31.161000,0 days 00:00:24.103000,MEDIUM,2.0,,
NOR,0 days 00:01:25.205000,0 days 00:00:30.710000,0 days 00:00:30.705000,0 days 00:00:23.790000,MEDIUM,3.0,,
NOR,0 days 00:01:24.794000,0 days 00:00:30.587000,0 days 00:00:30.496000,0 days 00:00:23.711000,MEDIUM,4.0,,
NOR,0 days 00:01:24.893000,0 days 00:00:30.564000,0 days 00:00:30.421000,0 days 00:00:23.908000,MEDIUM,5.0,,
NOR,0 days 00:01:24.826000,0 days 00:00:30.567000,0 days 00:00:30.285000,0 days 00:00:23.974000,MEDIUM,6.0,,
NOR,0 days 00:01:25.138000,0 days 00:00:30.623000,0 days 00:00:30.602000,0 days 00:00:23.913000,MEDIUM,7.0,,
NOR,0 days 00:01:25.005000,0 days 00:00:30.764000,0 days 00:00:30.277000,0 days 00:00:23.964000,MEDIUM,8.0,,
NOR,0 days 00:01:25.199000,0 days 00:00:30.745000,0 days 00:00:30.574000,0 days 00:00:23.880000,MEDIUM,9.0,,
NOR,0 days 00:01:24.958000,0 days 00:00:30.701000,0 days 00:00:30.358000,0 days 00:00:23.899000,MEDIUM,10.0,,
NOR,0 days 00:01:24.875000,0 days 00:00:30.560000,0 days 00:00:30.415000,0 days 00:00:23.900000,MEDIUM,11.0,,
NOR,0 days 00:01:25.001000,0 days 00:00:30.631000,0 days 00:00:30.430000,0 days 00:00:23.940000,MEDIUM,12.0,,
NOR,0 days 00:01:25.091000,0 days 00:00:30.533000,0 days 00:00:30.396000,0 days 00:00:24.162000,MEDIUM,13.0,,
NOR,0 days 00:01:25.008000,0 days 00:00:30.592000,0 days 00:00:30.441000,0 days 00:00:23.975000,MEDIUM,14.0,,
NOR,0 days 00:01:24.869000,0 days 00:00:30.541000,0 days 00:00:30.374000,0 days 00:00:23.954000,MEDIUM,15.0,,
NOR,0 days 00:01:25.015000,0 days 00:00:30.667000,0 days 00:00:30.431000,0 days 00:00:23.917000,MEDIUM,16.0,,
NOR,0 days 00:01:27.115000,0 days 00:00:30.558000,0 days 00:00:30.273000,0 days 00:00:26.284000,MEDIUM,17.0,,0 days 01:26:15.314000
NOR,0 days 00:01:40.528000,0 days 00:00:47.894000,0 days 00:00:29.492000,0 days 00:00:23.142000,HARD,1.0,0 days 01:26:36.861000,
NOR,0 days 00:01:23.543000,0 days 00:00:30.002000,0 days 00:00:29.881000,0 days 00:00:23.660000,HARD,2.0,,
NOR,0 days 00:01:23.941000,0 days 00:00:30.352000,0 days 00:00:29.906000,0 days 00:00:23.683000,HARD,3.0,,
NOR,0 days 00:01:23.499000,0 days 00:00:30.296000,0 days 00:00:29.839000,0 days 00:00:23.364000,HARD,4.0,,
NOR,0 days 00:01:23.881000,0 days 00:00:30.326000,0 days 00:00:30.049000,0 days 00:00:23.506000,HARD,5.0,,
NOR,0 days 00:01:23.707000,0 days 00:00:30.267000,0 days 00:00:29.925000,0 days 00:00:23.515000,HARD,6.0,,
NOR,0 days 00:01:23.847000,0 days 00:00:30.390000,0 days 00:00:29.876000,0 days 00:00:23.581000,HARD,7.0,,
NOR,0 days 00:01:23.517000,0 days 00:00:30.241000,0 days 00:00:29.781000,0 days 00:00:23.495000,HARD,8.0,,
NOR,0 days 00:01:23.732000,0 days 00:00:30.369000,0 days 00:00:29.821000,0 days 00:00:23.542000,HARD,9.0,,
NOR,0 days 00:01:24.064000,0 days 00:00:30.413000,0 days 00:00:29.963000,0 days 00:00:23.688000,HARD,10.0,,
NOR,0 days 00:01:24.453000,0 days 00:00:30.533000,0 days 00:00:30.161000,0 days 00:00:23.759000,HARD,11.0,,
NOR,0 days 00:01:24.136000,0 days 00:00:30.447000,0 days 00:00:29.972000,0 days 00:00:23.717000,HARD,12.0,,
NOR,0 days 00:01:24.043000,0 days 00:00:30.374000,0 days 00:00:29.875000,0 days 00:00:23.794000,HARD,13.0,,
NOR,0 days 00:01:24.289000,0 days 00:00:30.519000,0 days 00:00:30.053000,0 days 00:00:23.717000,HARD,14.0,,
NOR,0 days 00:01:24.131000,0 days 00:00:30.490000,0 days 00:00:29.978000,0 days 00:00:23.663000,HARD,15.0,,
NOR,0 days 00:01:24.297000,0 days 00:00:30.439000,0 days 00:00:30.120000,0 days 00:00:23.738000,HARD,16.0,,
NOR,0 days 00:01:24.224000,0 days 00:00:30.456000,0 days 00:00:29.963000,0 days 00:00:23.805000,HARD,17.0,,
NOR,0 days 00:01:24.134000,0 days 00:00:30.429000,0 days 00:00:29.963000,0 days 00:00:23.742000,HARD,18.0,,
NOR,0 days 00:01:24.536000,0 days 00:00:30.473000,0 days 00:00:30.175000,0 days 00:00:23.888000,HARD,19.0,,
NOR,0 days 00:01:24.419000,0 days 00:00:30.486000,0 days 00:00:30.122000,0 days 00:00:23.811000,HARD,20.0,,
NOR,0 days 00:01:24.607000,0 days 00:00:30.452000,0 days 00:00:30.188000,0 days 00:00:23.967000,HARD,21.0,,
