Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:40.236000,,0 days 00:00:42.325000,0 days 00:00:24.389000,SOFT,4.0,,
VER,0 days 00:01:37.880000,0 days 00:00:31.285000,0 days 00:00:42.269000,0 days 00:00:24.326000,SOFT,5.0,,
VER,0 days 00:01:38.357000,0 days 00:00:31.499000,0 days 00:00:42.474000,0 days 00:00:24.384000,SOFT,6.0,,
VER,0 days 00:01:38.566000,0 days 00:00:31.342000,0 days 00:00:42.674000,0 days 00:00:24.550000,SOFT,7.0,,
VER,0 days 00:01:38.877000,0 days 00:00:31.498000,0 days 00:00:42.854000,0 days 00:00:24.525000,SOFT,8.0,,
VER,0 days 00:01:38.940000,0 days 00:00:31.572000,0 days 00:00:42.759000,0 days 00:00:24.609000,SOFT,9.0,,
VER,0 days 00:01:39.062000,0 days 00:00:31.637000,0 days 00:00:42.845000,0 days 00:00:24.580000,SOFT,10.0,,
VER,0 days 00:01:39.092000,0 days 00:00:31.616000,0 days 00:00:42.875000,0 days 00:00:24.601000,SOFT,11.0,,
VER,0 days 00:01:39.251000,0 days 00:00:31.625000,0 days 00:00:42.957000,0 days 00:00:24.669000,SOFT,12.0,,
VER,0 days 00:01:39.392000,0 days 00:00:31.736000,0 days 00:00:43.051000,0 days 00:00:24.605000,SOFT,13.0,,
VER,0 days 00:01:39.479000,0 days 00:00:31.749000,0 days 00:00:43.090000,0 days 00:00:24.640000,SOFT,14.0,,
VER,0 days 00:01:39.410000,0 days 00:00:31.702000,0 days 00:00:43.076000,0 days 00:00:24.632000,SOFT,15.0,,
VER,0 days 00:01:39.534000,0 days 00:00:31.809000,0 days 00:00:43.082000,0 days 00:00:24.643000,SOFT,16.0,,
VER,0 days 00:01:42.050000,0 days 00:00:31.831000,0 days 00:00:43.137000,0 days 00:00:27.082000,SOFT,17.0,,0 days 01:25:43.479000
VER,0 days 00:01:57.409000,0 days 00:00:52.162000,0 days 00:00:41.525000,0 days 00:00:23.722000,SOFT,1.0,0 days 01:26:08.393000,
VER,0 days 00:01:36.905000,0 days 00:00:30.944000,0 days 00:00:41.970000,0 days 00:00:23.991000,SOFT,2.0,,
VER,0 days 00:01:37.587000,0 days 00:00:30.898000,0 days 00:00:42.382000,0 days 00:00:24.307000,SOFT,3.0,,
VER,0 days 00:01:37.717000,0 days 00:00:30.951000,0 days 00:00:42.567000,0 days 00:00:24.199000,SOFT,4.0,,
VER,0 days 00:01:37.728000,0 days 00:00:31.192000,0 days 00:00:42.236000,0 days 00:00:24.300000,SOFT,5.0,,
VER,0 days 00:01:38.257000,0 days 00:00:31.433000,0 days 00:00:42.521000,0 days 00:00:24.303000,SOFT,6.0,,
VER,0 days 00:01:38.294000,0 days 00:00:31.331000,0 days 00:00:42.577000,0 days 00:00:24.386000,SOFT,7.0,,
VER,0 days 00:01:38.243000,0 days 00:00:31.350000,0 days 00:00:42.566000,0 days 00:00:24.327000,SOFT,8.0,,
VER,0 days 00:01:38.091000,0 days 00:00:31.240000,0 days 00:00:42.458000,0 days 00:00:24.393000,SOFT,9.0,,
VER,0 days 00:01:38.187000,0 days 00:00:31.187000,0 days 00:00:42.582000,0 days 00:00:24.418000,SOFT,10.0,,
VER,0 days 00:01:38.372000,0 days 00:00:31.252000,0 days 00:00:42.743000,0 days 00:00:24.377000,SOFT,11.0,,
VER,0 days 00:01:38.476000,0 days 00:00:31.444000,0 days 00:00:42.584000,0 days 00:00:24.448000,SOFT,12.0,,
VER,0 days 00:01:38.823000,0 days 00:00:31.415000,0 days 00:00:42.870000,0 days 00:00:24.538000,SOFT,13.0,,
VER,0 days 00:01:38.782000,0 days 00:00:31.496000,0 days 00:00:42.824000,0 days 00:00:24.462000,SOFT,14.0,,
VER,0 days 00:01:39.384000,0 days 00:00:31.569000,0 days 00:00:43.286000,0 days 00:00:24.529000,SOFT,15.0,,
VER,0 days 00:01:41.537000,0 days 00:00:31.548000,0 days 00:00:43.074000,0 days 00:00:26.915000,SOFT,16.0,,0 days 01:52:17.298000
VER,0 days 00:01:57.239000,0 days 00:00:52.026000,0 days 00:00:41.486000,0 days 00:00:23.727000,MEDIUM,1.0,0 days 01:52:42.243000,
VER,0 days 00:01:36.527000,0 days 00:00:30.783000,0 days 00:00:41.843000,0 days 00:00:23.901000,MEDIUM,2.0,,
VER,0 days 00:01:36.347000,0 days 00:00:30.817000,0 days 00:00:41.723000,0 days 00:00:23.807000,MEDIUM,3.0,,
VER,0 days 00:01:36.384000,0 days 00:00:30.720000,0 days 00:00:41.701000,0 days 00:00:23.963000,MEDIUM,4.0,,
VER,0 days 00:01:36.731000,0 days 00:00:30.946000,0 days 00:00:41.892000,0 days 00:00:23.893000,MEDIUM,5.0,,
VER,0 days 00:01:36.920000,0 days 00:00:30.961000,0 days 00:00:41.889000,0 days 00:00:24.070000,MEDIUM,6.0,,
VER,0 days 00:01:36.962000,0 days 00:00:30.907000,0 days 00:00:42.037000,0 days 00:00:24.018000,MEDIUM,7.0,,
VER,0 days 00:01:36.898000,0 days 00:00:30.949000,0 days 00:00:41.961000,0 days 00:00:23.988000,MEDIUM,8.0,,
VER,0 days 00:01:37.255000,0 days 00:00:31.111000,0 days 00:00:42.043000,0 days 00:00:24.101000,MEDIUM,9.0,,
VER,0 days 00:01:37.308000,0 days 00:00:31.099000,0 days 00:00:42.070000,0 days 00:00:24.139000,MEDIUM,10.0,,
VER,0 days 00:01:37.284000,0 days 00:00:31.044000,0 days 00:00:42.055000,0 days 00:00:24.185000,MEDIUM,11.0,,
VER,0 days 00:01:37.855000,0 days 00:00:31.209000,0 days 00:00:42.500000,0 days 00:00:24.146000,MEDIUM,12.0,,
VER,0 days 00:01:39.787000,0 days 00:00:31.188000,0 days 00:00:42.249000,0 days 00:00:26.350000,MEDIUM,13.0,,0 days 02:13:40.852000
VER,0 days 00:01:57.242000,0 days 00:00:51.908000,0 days 00:00:41.766000,0 days 00:00:23.568000,SOFT,4.0,0 days 02:14:05.204000,
VER,0 days 00:01:35.747000,0 days 00:00:30.587000,0 days 00:00:41.430000,0 days 00:00:23.730000,SOFT,5.0,,
VER,0 days 00:02:09.941000,0 days 00:00:42.102000,0 days 00:00:55.284000,0 days 00:00:32.555000,SOFT,6.0,,
VER,0 days 00:02:14.782000,0 days 00:00:40.845000,0 days 00:00:57.084000,0 days 00:00:36.853000,SOFT,7.0,,
VER,,0 days 00:00:54.606000,0 days 00:01:02.831000,0 days 00:00:34.327000,SOFT,8.0,,
VER,0 days 00:02:25.374000,0 days 00:00:43.039000,0 days 00:01:08.042000,0 days 00:00:34.293000,SOFT,9.0,,
VER,0 days 00:02:24.508000,0 days 00:00:45.067000,0 days 00:00:59.062000,0 days 00:00:40.379000,SOFT,10.0,,
VER,0 days 00:01:35.440000,0 days 00:00:30.521000,0 days 00:00:41.270000,0 days 00:00:23.649000,SOFT,11.0,,
VER,0 days 00:01:35.462000,0 days 00:00:30.578000,0 days 00:00:41.319000,0 days 00:00:23.565000,SOFT,12.0,,
VER,0 days 00:01:35.927000,0 days 00:00:30.517000,0 days 00:00:41.435000,0 days 00:00:23.975000,SOFT,13.0,,
VER,0 days 00:02:04.094000,0 days 00:00:31.367000,0 days 00:00:43.081000,0 days 00:00:49.646000,SOFT,14.0,,0 days 02:35:48.693000
GAS,0 days 00:01:44.270000,,0 days 00:00:44.153000,0 days 00:00:24.667000,SOFT,4.0,,
GAS,0 days 00:01:40.169000,0 days 00:00:32.180000,0 days 00:00:43.326000,0 days 00:00:24.663000,SOFT,5.0,,
GAS,0 days 00:01:39.968000,0 days 00:00:31.940000,0 days 00:00:43.366000,0 days 00:00:24.662000,SOFT,6.0,,
GAS,0 days 00:01:40.158000,0 days 00:00:31.770000,0 days 00:00:43.681000,0 days 00:00:24.707000,SOFT,7.0,,
GAS,0 days 00:01:40.249000,0 days 00:00:31.849000,0 days 00:00:43.679000,0 days 00:00:24.721000,SOFT,8.0,,
GAS,0 days 00:01:40.474000,0 days 00:00:31.986000,0 days 00:00:43.748000,0 days 00:00:24.740000,SOFT,9.0,,
GAS,0 days 00:01:40.433000,0 days 00:00:31.942000,0 days 00:00:43.660000,0 days 00:00:24.831000,SOFT,10.0,,
GAS,0 days 00:01:40.684000,0 days 00:00:32.096000,0 days 00:00:43.852000,0 days 00:00:24.736000,SOFT,11.0,,
GAS,0 days 00:01:40.844000,0 days 00:00:32.023000,0 days 00:00:43.971000,0 days 00:00:24.850000,SOFT,12.0,,
GAS,0 days 00:01:40.981000,0 days 00:00:32.112000,0 days 00:00:44.021000,0 days 00:00:24.848000,SOFT,13.0,,
GAS,0 days 00:01:41.089000,0 days 00:00:32.157000,0 days 00:00:44.084000,0 days 00:00:24.848000,SOFT,14.0,,
GAS,0 days 00:01:41.347000,0 days 00:00:32.263000,0 days 00:00:44.217000,0 days 00:00:24.867000,SOFT,15.0,,
GAS,0 days 00:01:41.256000,0 days 00:00:32.221000,0 days 00:00:44.161000,0 days 00:00:24.874000,SOFT,16.0,,
GAS,0 days 00:01:44.005000,0 days 00:00:32.311000,0 days 00:00:44.130000,0 days 00:00:27.564000,SOFT,17.0,,0 days 01:26:09.339000
GAS,0 days 00:02:01.397000,0 days 00:00:53.152000,0 days 00:00:43.562000,0 days 00:00:24.683000,MEDIUM,1.0,0 days 01:26:33.917000,
GAS,0 days 00:01:38.705000,0 days 00:00:31.029000,0 days 00:00:43.445000,0 days 00:00:24.231000,MEDIUM,2.0,,
GAS,0 days 00:01:38.868000,0 days 00:00:31.602000,0 days 00:00:42.982000,0 days 00:00:24.284000,MEDIUM,3.0,,
GAS,0 days 00:01:38.888000,0 days 00:00:31.560000,0 days 00:00:42.964000,0 days 00:00:24.364000,MEDIUM,4.0,,
GAS,0 days 00:01:39.416000,0 days 00:00:31.764000,0 days 00:00:43.257000,0 days 00:00:24.395000,MEDIUM,5.0,,
GAS,0 days 00:01:39.134000,0 days 00:00:31.650000,0 days 00:00:43.006000,0 days 00:00:24.478000,MEDIUM,6.0,,
