Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,MEDIUM,0 days 01:02:13.798000,1.0
VER,1.0,MEDIUM,0 days 01:03:26.753000,2.0
VER,1.0,MEDIUM,0 days 01:04:37.126000,3.0
VER,1.0,MEDIUM,0 days 01:05:47.291000,4.0
VER,1.0,MEDIUM,0 days 01:06:57.419000,5.0
VER,1.0,MEDIUM,0 days 01:08:07.679000,6.0
VER,1.0,MEDIUM,0 days 01:09:18.036000,7.0
VER,1.0,MEDIUM,0 days 01:10:28.595000,8.0
VER,1.0,MEDIUM,0 days 01:11:39.358000,9.0
VER,1.0,MEDIUM,0 days 01:12:50.205000,10.0
VER,1.0,MEDIUM,0 days 01:14:01.601000,11.0
VER,1.0,MEDIUM,0 days 01:15:12.519000,12.0
VER,1.0,MEDIUM,0 days 01:16:24.431000,13.0
VER,3.0,HARD,0 days 01:17:38.625000,1.0
VER,3.0,HARD,0 days 01:19:06.511000,2.0
VER,3.0,HARD,0 days 01:20:16.876000,3.0
VER,3.0,HARD,0 days 01:21:26.900000,4.0
VER,3.0,HARD,0 days 01:22:37.261000,5.0
VER,3.0,HARD,0 days 01:23:47.721000,6.0
VER,3.0,HARD,0 days 01:24:57.616000,7.0
VER,3.0,HARD,0 days 01:26:07.511000,8.0
VER,3.0,HARD,0 days 01:27:17.447000,9.0
VER,3.0,HARD,0 days 01:28:27.293000,10.0
VER,3.0,HARD,0 days 01:29:37.396000,11.0
VER,3.0,HARD,0 days 01:30:47.853000,12.0
VER,3.0,HARD,0 days 01:31:58.568000,13.0
VER,3.0,HARD,0 days 01:33:08.880000,14.0
VER,3.0,HARD,0 days 01:34:19.235000,15.0
VER,3.0,HARD,0 days 01:35:29.807000,16.0
VER,3.0,HARD,0 days 01:36:40.292000,17.0
VER,3.0,HARD,0 days 01:37:50.901000,18.0
VER,3.0,HARD,0 days 01:39:01.798000,19.0
VER,3.0,HARD,0 days 01:40:12.871000,20.0
VER,3.0,HARD,0 days 01:41:24.507000,21.0
VER,3.0,HARD,0 days 01:42:35.697000,22.0
VER,3.0,HARD,0 days 01:43:46.870000,23.0
VER,4.0,MEDIUM,0 days 01:45:01.464000,1.0
VER,4.0,MEDIUM,0 days 01:46:28.377000,2.0
VER,4.0,MEDIUM,0 days 01:47:37.603000,3.0
VER,4.0,MEDIUM,0 days 01:48:47.239000,4.0
VER,4.0,MEDIUM,0 days 01:49:57.048000,5.0
VER,4.0,MEDIUM,0 days 01:51:07.019000,6.0
VER,4.0,MEDIUM,0 days 01:52:16.859000,7.0
VER,4.0,MEDIUM,0 days 01:53:26.722000,8.0
VER,4.0,MEDIUM,0 days 01:54:36.364000,9.0
VER,4.0,MEDIUM,0 days 01:55:46.130000,10.0
VER,4.0,MEDIUM,0 days 01:56:56.234000,11.0
VER,4.0,MEDIUM,0 days 01:58:06.223000,12.0
VER,4.0,MEDIUM,0 days 01:59:16.393000,13.0
VER,4.0,MEDIUM,0 days 02:00:26.637000,14.0
VER,4.0,MEDIUM,0 days 02:01:36.984000,15.0
VER,4.0,MEDIUM,0 days 02:02:47.216000,16.0
VER,4.0,MEDIUM,0 days 02:03:57.409000,17.0
VER,4.0,MEDIUM,0 days 02:05:08.237000,18.0
VER,4.0,MEDIUM,0 days 02:06:18.502000,19.0
VER,4.0,MEDIUM,0 days 02:07:28.611000,20.0
VER,4.0,MEDIUM,0 days 02:08:38.344000,21.0
VER,4.0,MEDIUM,0 days 02:09:48.187000,22.0
VER,4.0,MEDIUM,0 days 02:11:12.764000,23.0
VER,4.0,MEDIUM,0 days 02:12:58.897000,24.0
VER,4.0,MEDIUM,0 days 02:14:08.115000,25.0
VER,4.0,MEDIUM,0 days 02:15:15.919000,26.0
VER,4.0,MEDIUM,0 days 02:16:23.194000,27.0
VER,4.0,MEDIUM,0 days 02:17:31.132000,28.0
VER,4.0,MEDIUM,0 days 02:18:39.832000,29.0
VER,4.0,MEDIUM,0 days 02:19:48.412000,30.0
VER,4.0,MEDIUM,0 days 02:20:56.857000,31.0
VER,4.0,MEDIUM,0 days 02:22:05.394000,32.0
VER,4.0,MEDIUM,0 days 02:23:14.294000,33.0
VER,4.0,MEDIUM,0 days 02:24:23.167000,34.0
VER,4.0,MEDIUM,0 days 02:25:31.336000,35.0
GAS,1.0,MEDIUM,0 days 01:02:13.798000,1.0
GAS,1.0,MEDIUM,0 days 01:03:33.948000,2.0
GAS,1.0,MEDIUM,0 days 01:04:47.234000,3.0
GAS,1.0,MEDIUM,0 days 01:05:59.119000,4.0
GAS,1.0,MEDIUM,0 days 01:07:10.550000,5.0
GAS,1.0,MEDIUM,0 days 01:08:22.367000,6.0
GAS,1.0,MEDIUM,0 days 01:09:34.368000,7.0
GAS,1.0,MEDIUM,0 days 01:10:46.228000,8.0
GAS,1.0,MEDIUM,0 days 01:11:58.057000,9.0
GAS,1.0,MEDIUM,0 days 01:13:09.706000,10.0
GAS,1.0,MEDIUM,0 days 01:14:21.687000,11.0
GAS,1.0,MEDIUM,0 days 01:15:33.743000,12.0
GAS,2.0,HARD,0 days 01:16:49.575000,1.0
GAS,3.0,HARD,0 days 01:18:20.075000,1.0
GAS,3.0,HARD,0 days 01:19:31.227000,2.0
GAS,3.0,HARD,0 days 01:20:42.172000,3.0
GAS,3.0,HARD,0 days 01:21:53.289000,4.0
GAS,3.0,HARD,0 days 01:23:04.559000,5.0
GAS,3.0,HARD,0 days 01:24:15.417000,6.0
GAS,3.0,HARD,0 days 01:25:26.682000,7.0
GAS,3.0,HARD,0 days 01:26:38.103000,8.0
GAS,3.0,HARD,0 days 01:27:50.541000,9.0
GAS,3.0,HARD,0 days 01:29:02.078000,10.0
GAS,3.0,HARD,0 days 01:30:14.311000,11.0
GAS,3.0,HARD,0 days 01:31:26.254000,12.0
GAS,3.0,HARD,0 days 01:32:37.947000,13.0
GAS,3.0,HARD,0 days 01:33:49.598000,14.0
GAS,3.0,HARD,0 days 01:35:01.752000,15.0
