Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:12.722000,,0 days 00:00:31.134000,0 days 00:00:21.189000,MEDIUM,1.0,,
VER,0 days 00:01:10.373000,0 days 00:00:17.820000,0 days 00:00:31.421000,0 days 00:00:21.132000,MEDIUM,2.0,,
VER,0 days 00:01:10.165000,0 days 00:00:17.693000,0 days 00:00:31.281000,0 days 00:00:21.191000,MEDIUM,3.0,,
VER,0 days 00:01:10.128000,0 days 00:00:17.663000,0 days 00:00:31.395000,0 days 00:00:21.070000,MEDIUM,4.0,,
VER,0 days 00:01:10.260000,0 days 00:00:17.751000,0 days 00:00:31.249000,0 days 00:00:21.260000,MEDIUM,5.0,,
VER,0 days 00:01:10.357000,0 days 00:00:17.807000,0 days 00:00:31.295000,0 days 00:00:21.255000,MEDIUM,6.0,,
VER,0 days 00:01:10.559000,0 days 00:00:17.791000,0 days 00:00:31.488000,0 days 00:00:21.280000,MEDIUM,7.0,,
VER,0 days 00:01:10.763000,0 days 00:00:17.757000,0 days 00:00:31.575000,0 days 00:00:21.431000,MEDIUM,8.0,,
VER,0 days 00:01:10.847000,0 days 00:00:17.822000,0 days 00:00:31.672000,0 days 00:00:21.353000,MEDIUM,9.0,,
VER,0 days 00:01:11.396000,0 days 00:00:17.806000,0 days 00:00:32.182000,0 days 00:00:21.408000,MEDIUM,10.0,,
VER,0 days 00:01:10.918000,0 days 00:00:17.797000,0 days 00:00:31.703000,0 days 00:00:21.418000,MEDIUM,11.0,,
VER,0 days 00:01:11.912000,0 days 00:00:17.948000,0 days 00:00:32.426000,0 days 00:00:21.538000,MEDIUM,12.0,,
VER,0 days 00:01:14.194000,0 days 00:00:17.453000,0 days 00:00:31.956000,0 days 00:00:24.785000,MEDIUM,13.0,,0 days 01:17:35.323000
VER,0 days 00:01:27.886000,0 days 00:00:35.357000,0 days 00:00:31.367000,0 days 00:00:21.162000,HARD,1.0,0 days 01:17:57.331000,
VER,0 days 00:01:10.365000,0 days 00:00:17.406000,0 days 00:00:31.222000,0 days 00:00:21.737000,HARD,2.0,,
VER,0 days 00:01:10.024000,0 days 00:00:17.661000,0 days 00:00:31.153000,0 days 00:00:21.210000,HARD,3.0,,
VER,0 days 00:01:10.361000,0 days 00:00:17.530000,0 days 00:00:31.270000,0 days 00:00:21.561000,HARD,4.0,,
VER,0 days 00:01:10.460000,0 days 00:00:17.621000,0 days 00:00:31.622000,0 days 00:00:21.217000,HARD,5.0,,
VER,0 days 00:01:09.895000,0 days 00:00:17.612000,0 days 00:00:31.136000,0 days 00:00:21.147000,HARD,6.0,,
VER,0 days 00:01:09.895000,0 days 00:00:17.672000,0 days 00:00:31.032000,0 days 00:00:21.191000,HARD,7.0,,
VER,0 days 00:01:09.936000,0 days 00:00:17.643000,0 days 00:00:31.116000,0 days 00:00:21.177000,HARD,8.0,,
VER,0 days 00:01:09.846000,0 days 00:00:17.542000,0 days 00:00:31.078000,0 days 00:00:21.226000,HARD,9.0,,
VER,0 days 00:01:10.103000,0 days 00:00:17.655000,0 days 00:00:31.164000,0 days 00:00:21.284000,HARD,10.0,,
