Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,MEDIUM,0 days 01:02:15.963000,1.0
VER,1.0,MEDIUM,0 days 01:03:40.107000,2.0
VER,1.0,MEDIUM,0 days 01:05:00.509000,3.0
VER,1.0,MEDIUM,0 days 01:06:21.008000,4.0
VER,1.0,MEDIUM,0 days 01:07:41.354000,5.0
VER,1.0,MEDIUM,0 days 01:09:01.637000,6.0
VER,1.0,MEDIUM,0 days 01:10:22.039000,7.0
VER,1.0,MEDIUM,0 days 01:11:42.515000,8.0
VER,1.0,MEDIUM,0 days 01:13:02.409000,9.0
VER,1.0,MEDIUM,0 days 01:14:22.691000,10.0
VER,1.0,MEDIUM,0 days 01:15:43.025000,11.0
VER,1.0,MEDIUM,0 days 01:17:03.545000,12.0
VER,1.0,MEDIUM,0 days 01:18:23.987000,13.0
VER,1.0,MEDIUM,0 days 01:19:44.165000,14.0
VER,1.0,MEDIUM,0 days 01:21:04.543000,15.0
VER,1.0,MEDIUM,0 days 01:22:24.825000,16.0
VER,1.0,MEDIUM,0 days 01:23:45.011000,17.0
VER,1.0,MEDIUM,0 days 01:25:05.355000,18.0
VER,1.0,MEDIUM,0 days 01:26:25.613000,19.0
VER,1.0,MEDIUM,0 days 01:27:45.681000,20.0
VER,1.0,MEDIUM,0 days 01:29:05.669000,21.0
VER,1.0,MEDIUM,0 days 01:30:25.756000,22.0
VER,1.0,MEDIUM,0 days 01:31:45.625000,23.0
VER,1.0,MEDIUM,0 days 01:33:05.723000,24.0
VER,1.0,MEDIUM,0 days 01:34:25.669000,25.0
VER,1.0,MEDIUM,0 days 01:35:45.642000,26.0
VER,2.0,HARD,0 days 01:37:09.485000,1.0
VER,2.0,HARD,0 days 01:38:47.912000,2.0
VER,2.0,HARD,0 days 01:40:06.619000,3.0
VER,2.0,HARD,0 days 01:41:25.479000,4.0
VER,2.0,HARD,0 days 01:42:44.455000,5.0
VER,2.0,HARD,0 days 01:44:03.620000,6.0
VER,2.0,HARD,0 days 01:45:22.498000,7.0
VER,2.0,HARD,0 days 01:46:41.687000,8.0
VER,2.0,HARD,0 days 01:48:00.493000,9.0
VER,2.0,HARD,0 days 01:49:19.383000,10.0
VER,2.0,HARD,0 days 01:50:38.172000,11.0
VER,2.0,HARD,0 days 01:51:57.198000,12.0
VER,2.0,HARD,0 days 01:53:16.615000,13.0
VER,2.0,HARD,0 days 01:54:35.937000,14.0
VER,2.0,HARD,0 days 01:55:55.325000,15.0
VER,2.0,HARD,0 days 01:57:14.855000,16.0
VER,2.0,HARD,0 days 01:58:33.947000,17.0
VER,2.0,HARD,0 days 01:59:52.859000,18.0
VER,2.0,HARD,0 days 02:01:11.829000,19.0
VER,2.0,HARD,0 days 02:02:30.933000,20.0
VER,2.0,HARD,0 days 02:03:49.773000,21.0
VER,2.0,HARD,0 days 02:05:08.882000,22.0
VER,2.0,HARD,0 days 02:06:27.835000,23.0
VER,2.0,HARD,0 days 02:07:46.928000,24.0
VER,2.0,HARD,0 days 02:09:06.149000,25.0
VER,2.0,HARD,0 days 02:10:24.917000,26.0
VER,3.0,SOFT,0 days 02:11:47.766000,3.0
VER,3.0,SOFT,0 days 02:13:24.997000,4.0
VER,3.0,SOFT,0 days 02:14:42.470000,5.0
VER,3.0,SOFT,0 days 02:16:00.236000,6.0
VER,3.0,SOFT,0 days 02:17:17.419000,7.0
VER,3.0,SOFT,0 days 02:18:34.725000,8.0
VER,3.0,SOFT,0 days 02:19:52.227000,9.0
VER,3.0,SOFT,0 days 02:21:09.988000,10.0
VER,3.0,SOFT,0 days 02:22:28.193000,11.0
VER,3.0,SOFT,0 days 02:23:44.523000,12.0
VER,3.0,SOFT,0 days 02:25:02.537000,13.0
VER,3.0,SOFT,0 days 02:26:20.234000,14.0
VER,3.0,SOFT,0 days 02:27:38.793000,15.0
