Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
VER,0 days 00:01:23.935000,,0 days 00:00:32.084000,0 days 00:00:23.926000,MEDIUM,1.0,,
VER,0 days 00:01:20.402000,0 days 00:00:24.186000,0 days 00:00:32.088000,0 days 00:00:24.128000,MEDIUM,2.0,,
VER,0 days 00:01:20.499000,0 days 00:00:24.167000,0 days 00:00:32.191000,0 days 00:00:24.141000,MEDIUM,3.0,,
VER,0 days 00:01:20.346000,0 days 00:00:24.022000,0 days 00:00:32.159000,0 days 00:00:24.165000,MEDIUM,4.0,,
VER,0 days 00:01:20.283000,0 days 00:00:24.034000,0 days 00:00:32.213000,0 days 00:00:24.036000,MEDIUM,5.0,,
VER,0 days 00:01:20.402000,0 days 00:00:24.009000,0 days 00:00:32.178000,0 days 00:00:24.215000,MEDIUM,6.0,,
VER,0 days 00:01:20.476000,0 days 00:00:24.092000,0 days 00:00:32.224000,0 days 00:00:24.160000,MEDIUM,7.0,,
VER,0 days 00:01:19.894000,0 days 00:00:23.827000,0 days 00:00:31.980000,0 days 00:00:24.087000,MEDIUM,8.0,,
VER,0 days 00:01:20.282000,0 days 00:00:23.888000,0 days 00:00:32.180000,0 days 00:00:24.214000,MEDIUM,9.0,,
VER,0 days 00:01:20.334000,0 days 00:00:23.937000,0 days 00:00:32.197000,0 days 00:00:24.200000,MEDIUM,10.0,,
VER,0 days 00:01:20.520000,0 days 00:00:24.003000,0 days 00:00:32.320000,0 days 00:00:24.197000,MEDIUM,11.0,,
VER,0 days 00:01:20.442000,0 days 00:00:23.952000,0 days 00:00:32.215000,0 days 00:00:24.275000,MEDIUM,12.0,,
VER,0 days 00:01:20.178000,0 days 00:00:23.794000,0 days 00:00:32.193000,0 days 00:00:24.191000,MEDIUM,13.0,,
VER,0 days 00:01:20.378000,0 days 00:00:24.004000,0 days 00:00:32.222000,0 days 00:00:24.152000,MEDIUM,14.0,,
VER,0 days 00:01:20.282000,0 days 00:00:23.940000,0 days 00:00:32.176000,0 days 00:00:24.166000,MEDIUM,15.0,,
VER,0 days 00:01:20.186000,0 days 00:00:23.889000,0 days 00:00:32.116000,0 days 00:00:24.181000,MEDIUM,16.0,,
VER,0 days 00:01:20.344000,0 days 00:00:23.948000,0 days 00:00:32.182000,0 days 00:00:24.214000,MEDIUM,17.0,,
VER,0 days 00:01:20.258000,0 days 00:00:23.839000,0 days 00:00:32.188000,0 days 00:00:24.231000,MEDIUM,18.0,,
VER,0 days 00:01:20.068000,0 days 00:00:23.835000,0 days 00:00:32.145000,0 days 00:00:24.088000,MEDIUM,19.0,,
VER,0 days 00:01:19.988000,0 days 00:00:23.762000,0 days 00:00:32.130000,0 days 00:00:24.096000,MEDIUM,20.0,,
VER,0 days 00:01:20.087000,0 days 00:00:23.772000,0 days 00:00:32.151000,0 days 00:00:24.164000,MEDIUM,21.0,,
VER,0 days 00:01:19.869000,0 days 00:00:23.758000,0 days 00:00:32.035000,0 days 00:00:24.076000,MEDIUM,22.0,,
VER,0 days 00:01:20.098000,0 days 00:00:23.821000,0 days 00:00:32.068000,0 days 00:00:24.209000,MEDIUM,23.0,,
VER,0 days 00:01:19.946000,0 days 00:00:23.670000,0 days 00:00:32.188000,0 days 00:00:24.088000,MEDIUM,24.0,,
VER,0 days 00:01:19.973000,0 days 00:00:23.738000,0 days 00:00:32.151000,0 days 00:00:24.084000,MEDIUM,25.0,,
VER,0 days 00:01:23.843000,0 days 00:00:23.774000,0 days 00:00:32.091000,0 days 00:00:27.978000,MEDIUM,26.0,,0 days 01:37:06.753000
VER,0 days 00:01:38.427000,0 days 00:00:43.370000,0 days 00:00:31.614000,0 days 00:00:23.443000,HARD,1.0,0 days 01:37:29.019000,
VER,0 days 00:01:18.707000,0 days 00:00:23.713000,0 days 00:00:31.496000,0 days 00:00:23.498000,HARD,2.0,,
