Driver,Stint,Compound,LapStartTime,TyreLife
VER,1.0,MEDIUM,0 days 01:02:50.632000,1.0
VER,1.0,MEDIUM,0 days 01:04:36.018000,2.0
VER,1.0,MEDIUM,0 days 01:06:13.698000,3.0
VER,1.0,MEDIUM,0 days 01:07:50.224000,4.0
VER,1.0,MEDIUM,0 days 01:09:26.727000,5.0
VER,1.0,MEDIUM,0 days 01:11:02.086000,6.0
VER,1.0,MEDIUM,0 days 01:12:37.926000,7.0
VER,1.0,MEDIUM,0 days 01:14:13.613000,8.0
VER,1.0,MEDIUM,0 days 01:15:48.742000,9.0
VER,1.0,MEDIUM,0 days 01:17:24.303000,10.0
VER,1.0,MEDIUM,0 days 01:18:59.746000,11.0
VER,1.0,MEDIUM,0 days 01:20:35.052000,12.0
VER,1.0,MEDIUM,0 days 01:22:09.900000,13.0
VER,1.0,MEDIUM,0 days 01:23:45.083000,14.0
VER,1.0,MEDIUM,0 days 01:25:19.283000,15.0
VER,1.0,MEDIUM,0 days 01:26:53.782000,16.0
VER,1.0,MEDIUM,0 days 01:28:28.225000,17.0
VER,1.0,MEDIUM,0 days 01:30:02.015000,18.0
VER,2.0,HARD,0 days 01:32:16.363000,1.0
VER,2.0,HARD,0 days 01:35:03.681000,2.0
VER,2.0,HARD,0 days 01:37:40.131000,3.0
VER,2.0,HARD,0 days 01:39:17.077000,4.0
VER,2.0,HARD,0 days 01:40:52.050000,5.0
VER,2.0,HARD,0 days 01:42:26.165000,6.0
VER,2.0,HARD,0 days 01:44:00.311000,7.0
VER,2.0,HARD,0 days 01:45:33.244000,8.0
VER,2.0,HARD,0 days 01:47:06.184000,9.0
VER,2.0,HARD,0 days 01:48:39.022000,10.0
VER,2.0,HARD,0 days 01:50:11.891000,11.0
VER,2.0,HARD,0 days 01:51:44.561000,12.0
VER,2.0,HARD,0 days 01:53:17.438000,13.0
VER,2.0,HARD,0 days 01:54:49.820000,14.0
VER,2.0,HARD,0 days 01:56:22.220000,15.0
VER,2.0,HARD,0 days 01:57:54.607000,16.0
VER,2.0,HARD,0 days 01:59:26.948000,17.0
VER,2.0,HARD,0 days 02:00:59.197000,18.0
VER,2.0,HARD,0 days 02:02:31.581000,19.0
VER,2.0,HARD,0 days 02:04:04.077000,20.0
VER,2.0,HARD,0 days 02:05:37.200000,21.0
VER,2.0,HARD,0 days 02:07:09.632000,22.0
VER,2.0,HARD,0 days 02:08:42.238000,23.0
VER,2.0,HARD,0 days 02:10:14.876000,24.0
VER,2.0,HARD,0 days 02:11:47.150000,25.0
VER,2.0,HARD,0 days 02:13:19.493000,26.0
VER,2.0,HARD,0 days 02:14:52.341000,27.0
VER,2.0,HARD,0 days 02:16:25.309000,28.0
VER,2.0,HARD,0 days 02:17:58.457000,29.0
VER,2.0,HARD,0 days 02:19:31.695000,30.0
VER,2.0,HARD,0 days 02:21:05.302000,31.0
VER,2.0,HARD,0 days 02:22:39.137000,32.0
GAS,1.0,MEDIUM,0 days 01:02:50.632000,1.0
GAS,1.0,MEDIUM,0 days 01:04:32.968000,2.0
GAS,1.0,MEDIUM,0 days 01:06:10.024000,3.0
GAS,1.0,MEDIUM,0 days 01:07:46.068000,4.0
GAS,1.0,MEDIUM,0 days 01:09:22.359000,5.0
GAS,1.0,MEDIUM,0 days 01:10:58.332000,6.0
GAS,1.0,MEDIUM,0 days 01:12:34.169000,7.0
GAS,1.0,MEDIUM,0 days 01:14:11.306000,8.0
GAS,1.0,MEDIUM,0 days 01:15:47.951000,9.0
GAS,1.0,MEDIUM,0 days 01:17:24.500000,10.0
GAS,1.0,MEDIUM,0 days 01:19:00.762000,11.0
GAS,1.0,MEDIUM,0 days 01:20:36.784000,12.0
GAS,1.0,MEDIUM,0 days 01:22:12.912000,13.0
GAS,1.0,MEDIUM,0 days 01:23:49.082000,14.0
GAS,2.0,HARD,0 days 01:25:27.633000,1.0
GAS,2.0,HARD,0 days 01:27:20.761000,2.0
GAS,2.0,HARD,0 days 01:28:56.297000,3.0
GAS,2.0,HARD,0 days 01:30:44.032000,4.0
GAS,2.0,HARD,0 days 01:32:59.244000,5.0
GAS,2.0,HARD,0 days 01:35:11.956000,6.0
GAS,2.0,HARD,0 days 01:37:42.649000,7.0
GAS,2.0,HARD,0 days 01:39:21.023000,8.0
GAS,2.0,HARD,0 days 01:40:57.599000,9.0
GAS,2.0,HARD,0 days 01:42:33.517000,10.0
GAS,2.0,HARD,0 days 01:44:08.839000,11.0
GAS,2.0,HARD,0 days 01:45:44.109000,12.0
GAS,2.0,HARD,0 days 01:47:19.214000,13.0
GAS,2.0,HARD,0 days 01:48:54.214000,14.0
GAS,2.0,HARD,0 days 01:50:28.864000,15.0
GAS,2.0,HARD,0 days 01:52:03.465000,16.0
GAS,2.0,HARD,0 days 01:53:38.334000,17.0
GAS,2.0,HARD,0 days 01:55:13.069000,18.0
GAS,2.0,HARD,0 days 01:56:47.695000,19.0
GAS,2.0,HARD,0 days 01:58:22.211000,20.0
GAS,2.0,HARD,0 days 01:59:56.605000,21.0
GAS,2.0,HARD,0 days 02:01:31.105000,22.0
GAS,2.0,HARD,0 days 02:03:05.541000,23.0
GAS,2.0,HARD,0 days 02:04:39.830000,24.0
GAS,2.0,HARD,0 days 02:06:14.185000,25.0
GAS,2.0,HARD,0 days 02:07:48.114000,26.0
GAS,2.0,HARD,0 days 02:09:22.224000,27.0
