Driver,Stint,Compound,LapStartTime,TyreLife
PER,3.0,MEDIUM,0 days 02:00:26.458000,3.0
PER,3.0,MEDIUM,0 days 02:01:53.358000,4.0
PER,3.0,MEDIUM,0 days 02:03:20.174000,5.0
PER,3.0,MEDIUM,0 days 02:04:47.358000,6.0
PER,3.0,MEDIUM,0 days 02:06:14.315000,7.0
PER,3.0,MEDIUM,0 days 02:07:41.260000,8.0
PER,3.0,MEDIUM,0 days 02:09:08.173000,9.0
PER,3.0,MEDIUM,0 days 02:10:34.981000,10.0
PER,3.0,MEDIUM,0 days 02:12:02.164000,11.0
PER,3.0,MEDIUM,0 days 02:13:29.079000,12.0
PER,3.0,MEDIUM,0 days 02:14:57.636000,13.0
PER,3.0,MEDIUM,0 days 02:16:25.026000,14.0
PER,3.0,MEDIUM,0 days 02:17:52.633000,15.0
PER,3.0,MEDIUM,0 days 02:19:20.281000,16.0
PER,4.0,SOFT,0 days 02:20:51.016000,4.0
PER,4.0,SOFT,0 days 02:22:36.758000,5.0
PER,4.0,SOFT,0 days 02:24:00.866000,6.0
PER,4.0,SOFT,0 days 02:25:26.751000,7.0
PER,4.0,SOFT,0 days 02:26:52.318000,8.0
PER,4.0,SOFT,0 days 02:28:18.032000,9.0
PER,4.0,SOFT,0 days 02:29:44.140000,10.0
PER,4.0,SOFT,0 days 02:31:10.166000,11.0
PER,4.0,SOFT,0 days 02:32:36.533000,12.0
PER,4.0,SOFT,0 days 02:34:02.569000,13.0
PER,4.0,SOFT,0 days 02:35:28.787000,14.0
PER,4.0,SOFT,0 days 02:36:54.539000,15.0
PER,4.0,SOFT,0 days 02:38:20.635000,16.0
RUS,1.0,SOFT,0 days 01:02:12.915000,4.0
RUS,1.0,SOFT,0 days 01:03:44.131000,5.0
RUS,1.0,SOFT,0 days 01:05:11.962000,6.0
RUS,1.0,SOFT,0 days 01:06:39.862000,7.0
RUS,1.0,SOFT,0 days 01:08:08.039000,8.0
RUS,1.0,SOFT,0 days 01:09:36.542000,9.0
RUS,1.0,SOFT,0 days 01:11:05.197000,10.0
RUS,1.0,SOFT,0 days 01:12:33.937000,11.0
RUS,1.0,SOFT,0 days 01:14:02.829000,12.0
RUS,1.0,SOFT,0 days 01:15:32.333000,13.0
RUS,1.0,SOFT,0 days 01:17:01.753000,14.0
RUS,1.0,SOFT,0 days 01:18:31.281000,15.0
RUS,1.0,SOFT,0 days 01:20:00.295000,16.0
RUS,2.0,MEDIUM,0 days 01:21:32.685000,1.0
RUS,2.0,MEDIUM,0 days 01:23:18.067000,2.0
RUS,2.0,MEDIUM,0 days 01:24:45.698000,3.0
RUS,2.0,MEDIUM,0 days 01:26:13.714000,4.0
